county,date,quantile,hosp_census_with_covid,icu,cases,deaths,cumulative_deaths,Rt
Alameda,2022-08-14,0.95,183,32,3940.0999999999985,23,2068,0.9136811169767391
Alameda,2022-08-21,0.5,128,18,2498,9,2029,0.8600127183437966
Alameda,2022-08-21,0.04999999999999999,94,9,1915,3,1996,0.799575265298183
Alameda,2022-08-21,0.95,162,28,3440.0499999999993,20,2079,0.9126166619448696
Alameda,2022-08-28,0.5,112,16,2164,8,2038,0.8647332539136893
Alameda,2022-08-28,0.04999999999999999,81,8,1683.9499999999998,2,2004,0.7932473959651003
Alameda,2022-08-28,0.95,142,25,3020.0999999999985,18,2089,0.9256673104454648
Alameda,2022-09-04,0.5,98,14,1893,7,2046,0.8500258121846742
Alameda,2022-09-04,0.04999999999999999,69,7,1455,2,2010,0.7955516679939516
Alameda,2022-09-04,0.95,124,22,2678.0999999999985,16,2098,0.9052447333217076
Alameda,2022-09-11,0.5,85,12,1629,6,2053,0.8456949205841755
Alameda,2022-09-11,0.04999999999999999,59,6,1265,1,2016,0.781810598663566
Alameda,2022-09-11,0.95,109,20,2297,14,2104,0.8963535025893603
Alameda,2022-09-18,0.5,73,10,1414,5,2058,0.8768337937648438
Alameda,2022-09-18,0.04999999999999999,51,5,1079,1,2021,0.8148085653633157
Alameda,2022-09-18,0.95,95,17,1958,12,2111,0.9360672110715004
Alameda,2022-09-25,0.5,64,9,1265,5,2064,0.9210869574897502
Alameda,2022-09-25,0.04999999999999999,44,4,968,1,2025,0.8583280122275837
Alameda,2022-09-25,0.95,83,16,1747,11,2116,0.990260395812568
Alameda,2022-10-02,0.5,58,8,1202,4,2068,0.9099326313756674
Alameda,2022-10-02,0.04999999999999999,41,3,903,1,2029,0.8626591375335607
Alameda,2022-10-02,0.95,77,14,1654,10,2121,0.9696036371337392
Alameda,2022-10-09,0.5,54,7,1111.5,4,2072,0.9540524676838614
Alameda,2022-10-09,0.04999999999999999,38,3,848,1,2033,0.8975943451843603
Alameda,2022-10-09,0.95,72,13,1534,9,2125,1.0181977482435447
Alameda,2022-10-16,0.5,51,7,1071,3,2076,1.0093079304514578
Alameda,2022-10-16,0.04999999999999999,35,3,826,0,2036,0.9669064499167844
Alameda,2022-10-16,0.95,68,13,1497.0499999999993,9,2130,1.0695497701527206
Alameda,2022-10-23,0.5,52,7,1106,3,2080,1.0789470023749614
Alameda,2022-10-23,0.04999999999999999,35,3,845,0,2039,1.0078832191425342
Alameda,2022-10-23,0.95,69,13,1562.0499999999993,8,2134,1.134649842830385
Alameda,2022-10-30,0.5,54,7,1203,3,2084,1.1389719257128257
Alameda,2022-10-30,0.04999999999999999,37,3,927,0,2043,1.0771066819659625
Alameda,2022-10-30,0.95,73,13,1717.0499999999993,8,2138,1.2009297146143336
Alameda,2022-11-06,0.5,61,8,1395,4,2088,1.1730808875013747
Alameda,2022-11-06,0.04999999999999999,42,3,1070.9,0,2047,1.0868811183435434
Alameda,2022-11-06,0.95,81,14,1963.0999999999983,9,2143,1.2577086747872332
Alameda,2022-11-13,0.5,71,9,1644,4,2092,1.1792408925888584
Alameda,2022-11-13,0.04999999999999999,50,4,1270,1,2050,1.1233635013258747
Alameda,2022-11-13,0.95,92,16,2307.0499999999993,10,2148,1.2716740905617168
Alameda,2022-11-20,0.5,84,11,1977,5,2098,1.1820122092662426
Alameda,2022-11-20,0.04999999999999999,59,5,1510,1,2055,1.1182269083808103
Alameda,2022-11-20,0.95,108,18,2760,11,2154,1.260997397224782
Alameda,2022-11-27,0.5,100,13,2347.5,6,2104,1.296733529337593
Alameda,2022-11-27,0.04999999999999999,71,6,1782.95,1,2061,1.1735948125010731
Alameda,2022-11-27,0.95,129,21,3278.0499999999993,13,2161,1.4142655923079042
Alameda,2022-12-04,0.5,126,16,3112,7,2111,1.3798564934059188
Alameda,2022-12-04,0.04999999999999999,95,8,2321,2,2067,1.2149559553805245
Alameda,2022-12-04,0.95,160,25,4156,15,2170,1.6326293631381124
Alameda,2022-12-11,0.5,170,21,4550,9,2121,1.3347797864856747
Alameda,2022-12-11,0.04999999999999999,131,12,3102.7999999999997,3,2075,1.1802450215954188
Alameda,2022-12-11,0.95,245,35,6087,20,2182,1.5522641124712826
Alameda,2022-12-18,0.5,228,29,5965.5,12,2134,1.270808299579777
Alameda,2022-12-18,0.04999999999999999,167,17,3815.85,4,2086,1.130514033586341
Alameda,2022-12-18,0.95,411,54,9984.399999999994,27,2198,1.413768969545368
Alameda,2022-12-25,0.5,283,37,7251,16,2153,1.1832165187296466
Alameda,2022-12-25,0.04999999999999999,199,21,4412.9000000000005,6,2099,1.07262470689331
Alameda,2022-12-25,0.95,600.0499999999993,81,14091.05,40,2225,1.2787954255029206
Alameda,2023-01-01,0.5,332,44,8188.5,20,2175,1.0774332649085707
Alameda,2023-01-01,0.04999999999999999,219,25,4711,7,2116,0.9621649735250762
Alameda,2023-01-01,0.95,724,101,15946.449999999992,53,2263,1.1881598352696108
Alameda,2023-01-08,0.5,361,49,8465,23,2199,0.998615003817008
Alameda,2023-01-08,0.04999999999999999,228,27,4734.8,8,2135,0.8270747778069031
Alameda,2023-01-08,0.95,700.0499999999993,103,14693.05,61,2309,1.1112273000816433
Alameda,2023-01-15,0.5,362,49,7985.5,24,2224,0.9344116241625732
Alameda,2023-01-15,0.04999999999999999,223,27,4539.8,8,2153,0.7521865951600418
Alameda,2023-01-15,0.95,611,95,12306.149999999998,60,2355,1.040841736619729
Alameda,2023-01-22,0.5,332,47,6963,24,2251,0.8869374828496119
Alameda,2023-01-22,0.04999999999999999,203,25,4096,8,2171,0.7308315177872265
Alameda,2023-01-22,0.95,522,82,10757.149999999998,55,2395,0.9853960950687166
Alameda,2023-01-29,0.5,291,41,5813,21,2274,0.8609572686855044
Alameda,2023-01-29,0.04999999999999999,174,21,3475.95,7,2189,0.7433708756445727
Alameda,2023-01-29,0.95,456,71,9585.1,49,2427,0.9436049394326672
Alameda,2023-02-05,0.5,251,36,4863,19,2296,0.8490282480678621
Alameda,2023-02-05,0.04999999999999999,144,18,2880,6,2204,0.7699535030921775
Alameda,2023-02-05,0.95,409,62,8509.149999999998,43,2451,0.9173007656348824
Alameda,2023-02-12,0.5,213,30,4139.5,16,2314,0.8526226171275493
Alameda,2023-02-12,0.04999999999999999,121,15,2453.9500000000003,5,2216,0.7982893969476084
Alameda,2023-02-12,0.95,363.0499999999993,56,7558.399999999994,38,2471,0.9069995664244525
Alameda,2023-02-19,0.5,183,26,3584.5,14,2330,0.8659709433168513
Alameda,2023-02-19,0.04999999999999999,101,12,2136.8499999999995,4,2228,0.8209891556902507
Alameda,2023-02-19,0.95,325,49,6634.149999999998,33,2488,0.9147931390704266
Alameda,2023-02-26,0.5,161,23,3176,12,2343,0.884905205767849
Alameda,2023-02-26,0.04999999999999999,90,10,1921.95,3,2238,0.8384413269399814
Alameda,2023-02-26,0.95,288,44,5855.0999999999985,29,2505,0.9454438999850696
Alameda,2023-03-05,0.5,144,20,2887,10,2354,NA
Alameda,2023-03-05,0.04999999999999999,83,9,1800.9499999999998,3,2245,NA
Alameda,2023-03-05,0.95,255,39,5281,26,2520,NA
Alameda,2022-06-12,0.5,NA,NA,NA,NA,NA,1.2438492436809625
Alameda,2022-06-12,0.04999999999999999,NA,NA,NA,NA,NA,1.153802647059984
Alameda,2022-06-12,0.95,NA,NA,NA,NA,NA,1.338719151953412
Alpine,2022-06-19,0.5,0,0,0,0,1,0.9993607528458814
Alpine,2022-06-19,0.04999999999999999,0,0,0,0,1,0.8426329546062461
Alpine,2022-06-19,0.95,0,0,2,0,1,1.1848743134935933
Alpine,2022-06-26,0.5,0,0,0,0,1,1.0012620575344608
Alpine,2022-06-26,0.04999999999999999,0,0,0,0,1,0.8510990024177205
Alpine,2022-06-26,0.95,0,0,2,0,1,1.1783220314294671
Alpine,2022-07-03,0.5,0,0,0,0,1,1.0044376829686592
Alpine,2022-07-03,0.04999999999999999,0,0,0,0,1,0.8632982088902931
Alpine,2022-07-03,0.95,0,0,2,0,1,1.1757031020217237
Alpine,2022-07-10,0.5,0,0,0,0,1,1.0053333769336827
Alpine,2022-07-10,0.04999999999999999,0,0,0,0,1,0.8715363567426551
Alpine,2022-07-10,0.95,0,0,2,0,1,1.163769943497227
Alpine,2022-07-17,0.5,0,0,0,0,1,1.006237764566909
Alpine,2022-07-17,0.04999999999999999,0,0,0,0,1,0.8766920295193166
Alpine,2022-07-17,0.95,0,0,2,0,1,1.1554790530127246
Alpine,2022-07-24,0.5,0,0,0,0,1,1.0062626660804406
Alpine,2022-07-24,0.04999999999999999,0,0,0,0,1,0.8816047100823972
Alpine,2022-07-24,0.95,0,0,2,0,1,1.1592884685788756
Alpine,2022-07-31,0.5,0,0,0,0,1,1.0082366143353454
Alpine,2022-07-31,0.04999999999999999,0,0,0,0,1,0.8892416980612823
Alpine,2022-07-31,0.95,0,0,2,0,1,1.1530648759476638
Alpine,2022-08-07,0.5,0,0,0,0,1,1.0086411999809155
Alpine,2022-08-07,0.04999999999999999,0,0,0,0,1,0.8917469846653194
Alpine,2022-08-07,0.95,0,0,2,0,1,1.14883576176034
Alpine,2022-08-14,0.5,0,0,0,0,1,1.0085996358253508
Alpine,2022-08-14,0.04999999999999999,0,0,0,0,1,0.8913604543204859
Alpine,2022-08-14,0.95,0,0,2,0,1,1.1466390156440864
Alpine,2022-08-21,0.5,0,0,0,0,1,1.0074240175338431
Alpine,2022-08-21,0.04999999999999999,0,0,0,0,1,0.8894576815151333
Alpine,2022-08-21,0.95,0,0,2,0,1,1.1417728296813747
Alpine,2022-08-28,0.5,0,0,0,0,1,1.0023061886833784
Alpine,2022-08-28,0.04999999999999999,0,0,0,0,1,0.8867523676098091
Alpine,2022-08-28,0.95,0,0,2,0,1,1.1357296608055285
Alpine,2022-09-04,0.5,0,0,0,0,1,1.000501128498105
Alpine,2022-09-04,0.04999999999999999,0,0,0,0,1,0.8766952736896654
Alpine,2022-09-04,0.95,0,0,2,0,1,1.1323356666055056
Alpine,2022-09-11,0.5,0,0,0,0,1,0.999470773979546
Alpine,2022-09-11,0.04999999999999999,0,0,0,0,1,0.871857531192357
Alpine,2022-09-11,0.95,0,0,2,0,1,1.1318879860429858
Alpine,2022-09-18,0.5,0,0,0,0,1,0.995927895267732
Alpine,2022-09-18,0.04999999999999999,0,0,0,0,1,0.8705252590557799
Alpine,2022-09-18,0.95,0,0,2,0,1,1.1320328029908806
Alpine,2022-09-25,0.5,0,0,0,0,1,0.994479739498894
Alpine,2022-09-25,0.04999999999999999,0,0,0,0,1,0.8664479994247867
Alpine,2022-09-25,0.95,0,0,2,0,1,1.1323354815899649
Alpine,2022-10-02,0.5,0,0,0,0,1,0.9930834908447566
Alpine,2022-10-02,0.04999999999999999,0,0,0,0,1,0.8615907216383363
Alpine,2022-10-02,0.95,0,0,2,0,1,1.130741207008508
Alpine,2022-10-09,0.5,0,0,0,0,1,0.988770971790119
Alpine,2022-10-09,0.04999999999999999,0,0,0,0,1,0.8534646437263865
Alpine,2022-10-09,0.95,0,0,2,0,1,1.1324249334918794
Alpine,2022-10-16,0.5,0,0,0,0,1,0.9855078015946724
Alpine,2022-10-16,0.04999999999999999,0,0,0,0,1,0.8486013010879383
Alpine,2022-10-16,0.95,0,0,2,0,1,1.1374011051187611
Alpine,2022-10-23,0.5,0,0,0,0,1,0.9885029529159122
Alpine,2022-10-23,0.04999999999999999,0,0,0,0,1,0.8441692746500729
Alpine,2022-10-23,0.95,0,0,2,0,1,1.139851837852187
Alpine,2022-10-30,0.5,0,0,0,0,1,0.9848885942390108
Alpine,2022-10-30,0.04999999999999999,0,0,0,0,1,0.8414061386254212
Alpine,2022-10-30,0.95,0,0,2,0,1,1.14346449502963
Alpine,2022-11-06,0.5,0,0,0,0,1,0.9826066826723984
Alpine,2022-11-06,0.04999999999999999,0,0,0,0,1,0.8274163353224068
Alpine,2022-11-06,0.95,0,0,2,0,1,1.1466086718854105
Alpine,2022-11-13,0.5,0,0,0,0,1,0.9752320423419664
Alpine,2022-11-13,0.04999999999999999,0,0,0,0,1,0.8164644642987602
Alpine,2022-11-13,0.95,0,0,2,0,1,1.1503687482070066
Alpine,2022-11-20,0.5,0,0,0,0,1,0.9732869635540876
Alpine,2022-11-20,0.04999999999999999,0,0,0,0,1,0.8106668880726691
Alpine,2022-11-20,0.95,0,0,2,0,1,1.1516591543818704
Alpine,2022-11-27,0.5,0,0,0,0,1,0.9700019222510384
Alpine,2022-11-27,0.04999999999999999,0,0,0,0,1,0.7951482638103774
Alpine,2022-11-27,0.95,0,0,2,0,1,1.157903718543417
Alpine,2022-12-04,0.5,0,0,0,0,1,0.9707907420545092
Alpine,2022-12-04,0.04999999999999999,0,0,0,0,1,0.7898044475698616
Alpine,2022-12-04,0.95,0,0,2,0,1,1.1699287576971773
Alpine,2022-12-11,0.5,0,0,0,0,1,0.9713427920960211
Alpine,2022-12-11,0.04999999999999999,0,0,0,0,1,0.7940437247692824
Alpine,2022-12-11,0.95,0,0,2,0,1,1.1624585854059402
Alpine,2022-12-18,0.5,0,0,0,0,1,0.9716104120976938
Alpine,2022-12-18,0.04999999999999999,0,0,0,0,1,0.7983476897104721
Alpine,2022-12-18,0.95,0,0,2,0,1,1.1509331565528225
Alpine,2022-12-25,0.5,0,0,0,0,1,0.9720939900078954
Alpine,2022-12-25,0.04999999999999999,0,0,0,0,1,0.8027669719826036
Alpine,2022-12-25,0.95,0,0,2,0,1,1.138628039344331
Alpine,2023-01-01,0.5,0,0,0,0,1,0.9729847662333724
Alpine,2023-01-01,0.04999999999999999,0,0,0,0,1,0.8070885356240264
Alpine,2023-01-01,0.95,0,0,2,0,1,1.124706386092403
Alpine,2023-01-08,0.5,0,0,0,0,1,0.9733693870104532
Alpine,2023-01-08,0.04999999999999999,0,0,0,0,1,0.8113715439680137
Alpine,2023-01-08,0.95,0,0,2,0,1,1.1129484005953871
Alpine,2023-01-15,0.5,0,0,0,0,1,0.973735952083477
Alpine,2023-01-15,0.04999999999999999,0,0,0,0,1,0.8156879940857659
Alpine,2023-01-15,0.95,0,0,2,0,1,1.0989201647063511
Alpine,2023-01-22,0.5,0,0,0,0,1,0.973938755151326
Alpine,2023-01-22,0.04999999999999999,0,0,0,0,1,0.8196487587127647
Alpine,2023-01-22,0.95,0,0,2,0,1,1.0865246780411513
Alpine,2023-01-29,0.5,0,0,0,0,1,0.973787959454026
Alpine,2023-01-29,0.04999999999999999,0,0,0,0,1,0.8228525955887943
Alpine,2023-01-29,0.95,0,0,2,0,1,1.074683858793508
Alpine,2023-02-05,0.5,0,0,0,0,1,0.9731604033144066
Alpine,2023-02-05,0.04999999999999999,0,0,0,0,1,0.8264751507059498
Alpine,2023-02-05,0.95,0,0,2,0,1,1.0653341513403134
Alpine,2023-02-12,0.5,0,0,0,0,1,0.9731219466465106
Alpine,2023-02-12,0.04999999999999999,0,0,0,0,1,0.8295685827719299
Alpine,2023-02-12,0.95,0,0,2,0,1,1.0566837374915898
Alpine,2023-02-19,0.5,0,0,0,0,1,0.9729889250690376
Alpine,2023-02-19,0.04999999999999999,0,0,0,0,1,0.8328617238204252
Alpine,2023-02-19,0.95,0,0,2,0,1,1.0498461230338962
Alpine,2023-02-26,0.5,0,0,0,0,1,0.9729913767631332
Alpine,2023-02-26,0.04999999999999999,0,0,0,0,1,0.8359699373056068
Alpine,2023-02-26,0.95,0,0,2,0,1,1.043946948450169
Alpine,2023-03-05,0.5,0,0,0,0,1,NA
Alpine,2023-03-05,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-03-05,0.95,0,0,2,0,1,NA
Alpine,2022-06-12,0.5,NA,NA,NA,NA,NA,0.9996500863259496
Alpine,2022-06-12,0.04999999999999999,NA,NA,NA,NA,NA,0.8329857288570419
Alpine,2022-06-12,0.95,NA,NA,NA,NA,NA,1.2035716070470417
Amador,2022-06-19,0.5,4,1,72,0,88,1.1039908451455525
Amador,2022-06-19,0.04999999999999999,1,0,52,0,88,1.007422287488574
Amador,2022-06-19,0.95,9,3,95,2,90,1.2017537735777732
Amador,2022-06-26,0.5,5,1,88,0,89,1.0400098792652577
Amador,2022-06-26,0.04999999999999999,1,0,66,0,88,0.971139031837802
Amador,2022-06-26,0.95,10,4,114,2,92,1.114046516780055
Amador,2022-07-03,0.5,5,1,91,0,89,0.9913407709163472
Amador,2022-07-03,0.04999999999999999,1,0,69,0,88,0.9370811396511044
Amador,2022-07-03,0.95,10,4,118,3,93,1.0448909174917982
Amador,2022-07-10,0.5,5,1,88,0,90,0.9501907518109608
Amador,2022-07-10,0.04999999999999999,1.949999999999932,0,67,0,88,0.8883886859338456
Amador,2022-07-10,0.95,10,4,114,3,94,1.0051674192095874
Amador,2022-07-17,0.5,5,1,81,0,91,0.925828646567627
Amador,2022-07-17,0.04999999999999999,1,0,60,0,88,0.8571374197246894
Amador,2022-07-17,0.95,10,4,105,3,95,0.9885133310139615
Amador,2022-07-24,0.5,4,1,73,0,91,0.9259311817878592
Amador,2022-07-24,0.04999999999999999,1,0,54,0,88,0.8714246986423356
Amador,2022-07-24,0.95,9,3,95,2.0499999999992724,96,0.9704102334276966
Amador,2022-07-31,0.5,4,1,65,0,92,0.9109465613816086
Amador,2022-07-31,0.04999999999999999,1,0,47,0,89,0.8544903090286454
Amador,2022-07-31,0.95,8,3,85,2,97,0.9654999644528754
Amador,2022-08-07,0.5,3,1,58,0,92,0.9252545899885932
Amador,2022-08-07,0.04999999999999999,1,0,42,0,89,0.8562234026896987
Amador,2022-08-07,0.95,7,3,76,2,98,0.9771779431038968
Amador,2022-08-14,0.5,3,1,52,0,93,0.945553632613464
Amador,2022-08-14,0.04999999999999999,0,0,37,0,89,0.8672597050401393
Amador,2022-08-14,0.95,7,3,70,2,99,1.00927938210976
Amador,2022-08-21,0.5,3,1,48,0,93,0.928092403069892
Amador,2022-08-21,0.04999999999999999,0,0,34,0,89,0.849404538813542
Amador,2022-08-21,0.95,6,3,65,2,99,0.9894433392895232
Amador,2022-08-28,0.5,2,1,44,0,94,0.9204734223222965
Amador,2022-08-28,0.04999999999999999,0,0,31,0,89,0.859102520054717
Amador,2022-08-28,0.95,6,2,60,2,100,0.9861959535825768
Amador,2022-09-04,0.5,2,0,40,0,94,0.8898834729078788
Amador,2022-09-04,0.04999999999999999,0,0,28,0,90,0.8323798660485822
Amador,2022-09-04,0.95,6,2,55,2,101,0.9443044457635812
Amador,2022-09-11,0.5,2,0,35,0,94,0.869459732204531
Amador,2022-09-11,0.04999999999999999,0,0,24,0,90,0.8089494163712813
Amador,2022-09-11,0.95,5,2,49,2,101,0.9278974858791128
Amador,2022-09-18,0.5,2,0,30,0,95,0.8567269385661829
Amador,2022-09-18,0.04999999999999999,0,0,20,0,90,0.7624999876665536
Amador,2022-09-18,0.95,5,2,42,1,101,0.9164518745702468
Amador,2022-09-25,0.5,1,0,25,0,95,0.8542625781917055
Amador,2022-09-25,0.04999999999999999,0,0,16,0,90,0.7903238522473696
Amador,2022-09-25,0.95,4,2,36,1,102,0.911939859783102
Amador,2022-10-02,0.5,1,0,21,0,95,0.8963402722573159
Amador,2022-10-02,0.04999999999999999,0,0,13,0,90,0.8309310381657884
Amador,2022-10-02,0.95,4,2,30,1,102,0.9513431957536485
Amador,2022-10-09,0.5,1,0,18,0,95,0.958313523746152
Amador,2022-10-09,0.04999999999999999,0,0,11,0,90,0.8962279501734989
Amador,2022-10-09,0.95,3,1,27,1,102,1.0095694189493911
Amador,2022-10-16,0.5,1,0,17,0,95,1.0125049537227566
Amador,2022-10-16,0.04999999999999999,0,0,10,0,90,0.9591447569903928
Amador,2022-10-16,0.95,3,1,26,1,102,1.0705520281221723
Amador,2022-10-23,0.5,1,0,18,0,96,1.0593477114967724
Amador,2022-10-23,0.04999999999999999,0,0,11,0,91,1.002082514804463
Amador,2022-10-23,0.95,3,1,27,1,103,1.1317104915154523
Amador,2022-10-30,0.5,1,0,19,0,96,1.0862975676109687
Amador,2022-10-30,0.04999999999999999,0,0,12,0,91,1.0359273765172607
Amador,2022-10-30,0.95,3,1,29,1,103,1.1579828756653658
Amador,2022-11-06,0.5,1,0,22,0,96,1.1051019702845992
Amador,2022-11-06,0.04999999999999999,0,0,13,0,91,1.0447081808122365
Amador,2022-11-06,0.95,3,1,32,1,103,1.1766179198130788
Amador,2022-11-13,0.5,1,0,25,0,96,1.1392753762961343
Amador,2022-11-13,0.04999999999999999,0,0,16,0,91,1.074653834011309
Amador,2022-11-13,0.95,4,2,35,1,103,1.2247276156402271
Amador,2022-11-20,0.5,1,0,29,0,96,1.1727245077430046
Amador,2022-11-20,0.04999999999999999,0,0,19,0,91,1.0971908999550015
Amador,2022-11-20,0.95,4,2,42,1,104,1.2598713281188945
Amador,2022-11-27,0.5,2,0,36,0,97,1.1768797966737286
Amador,2022-11-27,0.04999999999999999,0,0,25,0,91,1.0693569941382368
Amador,2022-11-27,0.95,5,2,50,1,104,1.2997249753243212
Amador,2022-12-04,0.5,2,0,45,0,97,1.2150483150521458
Amador,2022-12-04,0.04999999999999999,0,0,31,0,91,1.0925383340558767
Amador,2022-12-04,0.95,6,2,61,1,104,1.3669938355214766
Amador,2022-12-11,0.5,3,1,58,0,97,1.1941653766679252
Amador,2022-12-11,0.04999999999999999,0,0,40,0,91,1.0794532567736352
Amador,2022-12-11,0.95,7,3,80,2,105,1.335848450202412
Amador,2022-12-18,0.5,4,1,73,0,98,1.1633214437934574
Amador,2022-12-18,0.04999999999999999,1,0,48,0,92,1.0630161648888992
Amador,2022-12-18,0.95,8,3,105,2,105,1.291169768637119
Amador,2022-12-25,0.5,5,1,88,0,98,1.120925836462824
Amador,2022-12-25,0.04999999999999999,1,0,54,0,92,1.043311929063043
Amador,2022-12-25,0.95,10,4,134,2,106,1.2378435430468944
Amador,2023-01-01,0.5,5,1,101,0,99,1.0710991827541905
Amador,2023-01-01,0.04999999999999999,2,0,59,0,93,1.01405487188929
Amador,2023-01-01,0.95,12,4,156,3,107,1.178918530948097
Amador,2023-01-08,0.5,6,1,109,0,100,1.0251314958229911
Amador,2023-01-08,0.04999999999999999,2,0,62,0,93,0.9609317198009296
Amador,2023-01-08,0.95,13,4,168,3,108,1.114508564916785
Amador,2023-01-15,0.5,6,1,110,0,100,0.9873113992734408
Amador,2023-01-15,0.04999999999999999,2,0,63,0,93,0.906245283750542
Amador,2023-01-15,0.95,13,5,169,3,110,1.0600144907651263
Amador,2023-01-22,0.5,6,1,104,0,101,0.9546195357318844
Amador,2023-01-22,0.04999999999999999,2,0,62,0,94,0.8701380405620716
Amador,2023-01-22,0.95,12,4,162,3,111,1.018556906748867
Amador,2023-01-29,0.5,5,1,94,0,102,0.9276508065527924
Amador,2023-01-29,0.04999999999999999,1,0,58,0,94,0.8501879501281199
Amador,2023-01-29,0.95,12,4,151,3,112,0.9885526870435584
Amador,2023-02-05,0.5,5,1,83,0,103,0.9099976375930512
Amador,2023-02-05,0.04999999999999999,1,0,52,0,95,0.8451456139370175
Amador,2023-02-05,0.95,11,4,134,3,113,0.9716667306086368
Amador,2023-02-12,0.5,4,1,74,0,103,0.9041149192069642
Amador,2023-02-12,0.04999999999999999,1,0,45,0,95,0.8489905984698611
Amador,2023-02-12,0.95,10,4,119,3,114,0.961580766443312
Amador,2023-02-19,0.5,4,1,65,0,104,0.906468784001944
Amador,2023-02-19,0.04999999999999999,1,0,40,0,96,0.8542614368010709
Amador,2023-02-19,0.95,9,3,105,3,115,0.9554039446504378
Amador,2023-02-26,0.5,3,1,58,0,104,0.9159714089097618
Amador,2023-02-26,0.04999999999999999,1,0,35,0,96,0.8624044096526495
Amador,2023-02-26,0.95,8,3,93,2,116,0.9540161943252
Amador,2023-03-05,0.5,3,1,52,0,105,NA
Amador,2023-03-05,0.04999999999999999,0,0,32,0,96,NA
Amador,2023-03-05,0.95,7,3,84,2,117,NA
Amador,2022-06-12,0.5,NA,NA,NA,NA,NA,1.1590175786993684
Amador,2022-06-12,0.04999999999999999,NA,NA,NA,NA,NA,1.0598845442859968
Amador,2022-06-12,0.95,NA,NA,NA,NA,NA,1.2694750043737315
Butte,2022-06-19,0.5,36,3,349,1,443,1.01464245399875
Butte,2022-06-19,0.04999999999999999,19,0,288,0,442,0.9632224948686732
Butte,2022-06-19,0.95,59,8,416,7,449,1.0553006311147548
Butte,2022-06-26,0.5,37,3,381,1,445,1.0131229081647828
Butte,2022-06-26,0.04999999999999999,21,1,318,0,442,0.9513515150506932
Butte,2022-06-26,0.95,60,8,452,9,455,1.064532081048396
Butte,2022-07-03,0.5,37,3,379,1,448,1.014102330821019
Butte,2022-07-03,0.04999999999999999,20,1,316,0,443,0.9725600925034552
Butte,2022-07-03,0.95,59.04999999999927,8,444,9,460,1.0682723596170625
Butte,2022-07-10,0.5,37,3,378,1,450,0.9891218963676544
Butte,2022-07-10,0.04999999999999999,20,1,317,0,444,0.9513045426686332
Butte,2022-07-10,0.95,60,8,446,9,464,1.019292349247887
Butte,2022-07-17,0.5,36,3,368,1,453,0.9847119827924716
Butte,2022-07-17,0.04999999999999999,20,1,307,0,445,0.9329002030293648
Butte,2022-07-17,0.95,59,8,436,9,468,1.0130379753052423
Butte,2022-07-24,0.5,35,3,352,1,455,0.9792984072631662
Butte,2022-07-24,0.04999999999999999,19,1,296,0,446,0.934844438606416
Butte,2022-07-24,0.95,57,8,417,9,472,1.0194555497409
Butte,2022-07-31,0.5,33,3,337,1,458,0.9523587987287616
Butte,2022-07-31,0.04999999999999999,18,0,284,0,447,0.9132647747842068
Butte,2022-07-31,0.95,54,8,396,9,475,0.9895277136877786
Butte,2022-08-07,0.5,31,3,314,1,460,0.9164105560659944
