date,county,quantile,hosp_census_with_covid,cases
2021-12-19,Calaveras,0.05,1,48
2021-12-19,Calaveras,0.95,6,136
2021-12-26,Calaveras,0.5,3,110
2021-12-26,Calaveras,0.05,1,67
2021-12-26,Calaveras,0.95,7,186
2022-01-02,Calaveras,0.5,5,194
2022-01-02,Calaveras,0.05,1,119
2022-01-02,Calaveras,0.95,9,299
2022-01-09,Calaveras,0.5,7,362
2022-01-09,Calaveras,0.05,3,209
2022-01-09,Calaveras,0.95,13,528
2022-01-16,Calaveras,0.5,10,509
2022-01-16,Calaveras,0.05,5,284
2022-01-16,Calaveras,0.95,16,738
2022-01-23,Calaveras,0.5,11,463
2022-01-23,Calaveras,0.05,5,271
2022-01-23,Calaveras,0.95,17,673
2022-01-30,Calaveras,0.5,8,310
2022-01-30,Calaveras,0.05,4,190
2022-01-30,Calaveras,0.95,14,461
2022-02-06,Calaveras,0.5,6,191
2022-02-06,Calaveras,0.05,2,115
2022-02-06,Calaveras,0.95,10,292
2022-02-13,Calaveras,0.5,3,110
2022-02-13,Calaveras,0.05,1,67
2022-02-13,Calaveras,0.95,7,175
2022-02-20,Calaveras,0.5,2,63
2022-02-20,Calaveras,0.05,0,37
2022-02-20,Calaveras,0.95,5,104
2022-02-27,Calaveras,0.5,1,40
2022-02-27,Calaveras,0.05,0,21
2022-02-27,Calaveras,0.95,3,66
2022-03-06,Calaveras,0.5,0,27
2022-03-06,Calaveras,0.05,0,13
2022-03-06,Calaveras,0.95,2,47
2022-03-13,Calaveras,0.5,0,18
2022-03-13,Calaveras,0.05,0,8
2022-03-13,Calaveras,0.95,2,33
2022-03-20,Calaveras,0.5,0,14
2022-03-20,Calaveras,0.05,0,6
2022-03-20,Calaveras,0.95,1,26
2022-03-27,Calaveras,0.5,0,12
2022-03-27,Calaveras,0.05,0,5
2022-03-27,Calaveras,0.95,1,21
2022-04-03,Calaveras,0.5,0,12
2022-04-03,Calaveras,0.05,0,5
2022-04-03,Calaveras,0.95,1,21
2022-04-10,Calaveras,0.5,0,13
2022-04-10,Calaveras,0.05,0,6
2022-04-10,Calaveras,0.95,1,24
2022-04-17,Calaveras,0.5,0,17
2022-04-17,Calaveras,0.05,0,8
2022-04-17,Calaveras,0.95,1,29
2022-04-24,Calaveras,0.5,0,21
2022-04-24,Calaveras,0.05,0,11
2022-04-24,Calaveras,0.95,1,36
2022-05-01,Calaveras,0.5,0,26
2022-05-01,Calaveras,0.05,0,14
2022-05-01,Calaveras,0.95,1,42
2022-05-08,Calaveras,0.5,0,31
2022-05-08,Calaveras,0.05,0,17
2022-05-08,Calaveras,0.95,1,50
2022-05-15,Calaveras,0.5,0,39
2022-05-15,Calaveras,0.05,0,22
2022-05-15,Calaveras,0.95,2,62
2022-05-22,Calaveras,0.5,0,55
2022-05-22,Calaveras,0.05,0,31
2022-05-22,Calaveras,0.95,2,86
2022-05-29,Calaveras,0.5,1,85
2022-05-29,Calaveras,0.05,0,47
2022-05-29,Calaveras,0.95,3,135
2022-06-05,Calaveras,0.5,1,128
2022-06-05,Calaveras,0.05,0,63
2022-06-05,Calaveras,0.95,4,227
2022-06-12,Calaveras,0.5,2,191
2022-06-12,Calaveras,0.05,0,74
2022-06-12,Calaveras,0.95,5,395.0499999999993
2022-06-19,Calaveras,0.5,3,271
2022-06-19,Calaveras,0.05,0,85
2022-06-19,Calaveras,0.95,8,638
2022-06-26,Calaveras,0.5,4,373
2022-06-26,Calaveras,0.05,0,92
2022-06-26,Calaveras,0.95,10,894.0499999999993
2022-07-03,Calaveras,0.5,5,470
2022-07-03,Calaveras,0.05,0,97
2022-07-03,Calaveras,0.95,12,1095.0499999999993
2022-07-10,Calaveras,0.5,5,542
2022-07-10,Calaveras,0.05,1,104
2022-07-10,Calaveras,0.95,13,1071.0499999999993
2022-07-17,Calaveras,0.5,6,552
2022-07-17,Calaveras,0.05,1,106
2022-07-17,Calaveras,0.95,13,978
2022-07-24,Calaveras,0.5,5,507
2022-07-24,Calaveras,0.05,1,110.94999999999993
2022-07-24,Calaveras,0.95,12,871
2022-07-31,Calaveras,0.5,5,433
2022-07-31,Calaveras,0.05,1,114
2022-07-31,Calaveras,0.95,10,753
2022-08-07,Calaveras,0.5,4,362
2022-08-07,Calaveras,0.05,1,111
2022-08-07,Calaveras,0.95,9,655
2022-08-14,Calaveras,0.5,3.5,302
2022-08-14,Calaveras,0.05,0,103
2022-08-14,Calaveras,0.95,8,564
2022-08-21,Calaveras,0.5,3,254
2022-08-21,Calaveras,0.05,0,98
2022-08-21,Calaveras,0.95,7,476
2021-12-19,Colusa,0.5,2,20
2021-12-19,Colusa,0.05,0,10
2021-12-19,Colusa,0.95,5,34
2021-12-26,Colusa,0.5,2,31
2021-12-26,Colusa,0.05,0,17
2021-12-26,Colusa,0.95,5,48
2022-01-02,Colusa,0.5,3,50
2022-01-02,Colusa,0.05,1,31
2022-01-02,Colusa,0.95,6,73
2022-01-09,Colusa,0.5,5,89
2022-01-09,Colusa,0.05,1,60
2022-01-09,Colusa,0.95,9,121
2022-01-16,Colusa,0.5,7,142
2022-01-16,Colusa,0.05,3,98
2022-01-16,Colusa,0.95,12,182
2022-01-23,Colusa,0.5,8,153
2022-01-23,Colusa,0.05,4,106
2022-01-23,Colusa,0.95,14,194
2022-01-30,Colusa,0.5,7,119
2022-01-30,Colusa,0.05,3,84
2022-01-30,Colusa,0.95,13,155
2022-02-06,Colusa,0.5,6,80
2022-02-06,Colusa,0.05,2,54
2022-02-06,Colusa,0.95,10,108
2022-02-13,Colusa,0.5,4,48
2022-02-13,Colusa,0.05,1,31
2022-02-13,Colusa,0.95,8,70
2022-02-20,Colusa,0.5,2,29
2022-02-20,Colusa,0.05,0,17
2022-02-20,Colusa,0.95,6,45.04999999999927
2022-02-27,Colusa,0.5,1,17
2022-02-27,Colusa,0.05,0,9
2022-02-27,Colusa,0.95,4,31
2022-03-06,Colusa,0.5,1,11
2022-03-06,Colusa,0.05,0,4
2022-03-06,Colusa,0.95,3,21
2022-03-13,Colusa,0.5,0,6
2022-03-13,Colusa,0.05,0,2
2022-03-13,Colusa,0.95,2,12
2022-03-20,Colusa,0.5,0,4
2022-03-20,Colusa,0.05,0,1
2022-03-20,Colusa,0.95,2,9
2022-03-27,Colusa,0.5,0,3
2022-03-27,Colusa,0.05,0,1
2022-03-27,Colusa,0.95,1,7
2022-04-03,Colusa,0.5,0,3
2022-04-03,Colusa,0.05,0,0
2022-04-03,Colusa,0.95,1,7
2022-04-10,Colusa,0.5,0,3
2022-04-10,Colusa,0.05,0,0
2022-04-10,Colusa,0.95,1,6
2022-04-17,Colusa,0.5,0,3
2022-04-17,Colusa,0.05,0,0
2022-04-17,Colusa,0.95,1,7
2022-04-24,Colusa,0.5,0,3
2022-04-24,Colusa,0.05,0,1
2022-04-24,Colusa,0.95,1,7
2022-05-01,Colusa,0.5,0,4
2022-05-01,Colusa,0.05,0,1
2022-05-01,Colusa,0.95,1,8
2022-05-08,Colusa,0.5,0,4
2022-05-08,Colusa,0.05,0,1
2022-05-08,Colusa,0.95,1,8
2022-05-15,Colusa,0.5,0,5
2022-05-15,Colusa,0.05,0,1
2022-05-15,Colusa,0.95,1,9
2022-05-22,Colusa,0.5,0,5
2022-05-22,Colusa,0.05,0,1
2022-05-22,Colusa,0.95,1,10
2022-05-29,Colusa,0.5,0,6
2022-05-29,Colusa,0.05,0,2
2022-05-29,Colusa,0.95,1,12
2022-06-05,Colusa,0.5,0,6
2022-06-05,Colusa,0.05,0,2
2022-06-05,Colusa,0.95,1,15
2022-06-12,Colusa,0.5,0,7
2022-06-12,Colusa,0.05,0,2
2022-06-12,Colusa,0.95,1,20
2022-06-19,Colusa,0.5,0,8
2022-06-19,Colusa,0.05,0,2
2022-06-19,Colusa,0.95,1,28
2022-06-26,Colusa,0.5,0,10
2022-06-26,Colusa,0.05,0,2
2022-06-26,Colusa,0.95,1,41
2022-07-03,Colusa,0.5,0,12
2022-07-03,Colusa,0.05,0,1
2022-07-03,Colusa,0.95,2,56
2022-07-10,Colusa,0.5,0,14
2022-07-10,Colusa,0.05,0,1
2022-07-10,Colusa,0.95,2,80
2022-07-17,Colusa,0.5,0,16
2022-07-17,Colusa,0.05,0,1
2022-07-17,Colusa,0.95,3,106
2022-07-24,Colusa,0.5,0,18
2022-07-24,Colusa,0.05,0,1
2022-07-24,Colusa,0.95,3,135
2022-07-31,Colusa,0.5,0,21
2022-07-31,Colusa,0.05,0,1
2022-07-31,Colusa,0.95,4,163
2022-08-07,Colusa,0.5,0,24
2022-08-07,Colusa,0.05,0,1
2022-08-07,Colusa,0.95,4,180
2022-08-14,Colusa,0.5,0,28
2022-08-14,Colusa,0.05,0,1
2022-08-14,Colusa,0.95,4,185
2022-08-21,Colusa,0.5,0,32
2022-08-21,Colusa,0.05,0,1
2022-08-21,Colusa,0.95,4,181.04999999999927
2021-12-19,Contra Costa,0.5,41,1267
2021-12-19,Contra Costa,0.05,30,325.94999999999993
2021-12-19,Contra Costa,0.95,53,3281.0999999999985
2021-12-26,Contra Costa,0.5,60,2139.5
