date,county,quantile,hosp_census_with_covid,cases
2022-03-06,Amador,0.5,1,28
2022-03-13,Amador,0.5,0,12
2022-03-20,Amador,0.5,0,5
2022-03-27,Amador,0.5,0,2
2022-04-03,Amador,0.5,0,1
2022-04-10,Amador,0.5,0,0
2022-04-17,Amador,0.5,0,0
2022-04-24,Amador,0.5,0,0
2022-05-01,Amador,0.5,0,0
2022-05-08,Amador,0.5,0,0
2022-05-15,Amador,0.5,0,0
2022-05-22,Amador,0.5,0,0
2021-12-19,Amador,0.95,10,103
2021-12-26,Amador,0.95,9,105
2022-01-02,Amador,0.95,9,224.04999999999927
2022-01-09,Amador,0.95,12,686
2022-01-16,Amador,0.95,22,1875
2022-01-23,Amador,0.95,40,3738.0999999999985
2022-01-30,Amador,0.95,49,4452.199999999997
2022-02-06,Amador,0.95,40,3330
2022-02-13,Amador,0.95,25,1703.0999999999985
2022-02-20,Amador,0.95,14,749
2022-02-27,Amador,0.95,7,328
2022-03-06,Amador,0.95,4,141
2022-03-13,Amador,0.95,2,60
2022-03-20,Amador,0.95,1,28
2022-03-27,Amador,0.95,1,12
2022-04-03,Amador,0.95,1,6
2022-04-10,Amador,0.95,0,3
2022-04-17,Amador,0.95,0,2
2022-04-24,Amador,0.95,0,1
2022-05-01,Amador,0.95,0,1
2022-05-08,Amador,0.95,0,0
2022-05-15,Amador,0.95,0,0
2022-05-22,Amador,0.95,0,0
2021-12-19,Butte,0.04999999999999999,3,13
2021-12-26,Butte,0.04999999999999999,3,22
2022-01-02,Butte,0.04999999999999999,3,44
2022-01-09,Butte,0.04999999999999999,5,70.94999999999993
2022-01-16,Butte,0.04999999999999999,13,133.94999999999993
2022-01-23,Butte,0.04999999999999999,28,214.94999999999993
2022-01-30,Butte,0.04999999999999999,37,261
2022-02-06,Butte,0.04999999999999999,25,182.89999999999986
2022-02-13,Butte,0.04999999999999999,12,62
2022-02-20,Butte,0.04999999999999999,5,23
2022-02-27,Butte,0.04999999999999999,2,10
2022-03-06,Butte,0.04999999999999999,0,3
2022-03-13,Butte,0.04999999999999999,0,1
2022-03-20,Butte,0.04999999999999999,0,0
2022-03-27,Butte,0.04999999999999999,0,0
2022-04-03,Butte,0.04999999999999999,0,0
2022-04-10,Butte,0.04999999999999999,0,0
2022-04-17,Butte,0.04999999999999999,0,0
2022-04-24,Butte,0.04999999999999999,0,0
2022-05-01,Butte,0.04999999999999999,0,0
2022-05-08,Butte,0.04999999999999999,0,0
2022-05-15,Butte,0.04999999999999999,0,0
2022-05-22,Butte,0.04999999999999999,0,0
2021-12-19,Butte,0.5,21,117
2021-12-26,Butte,0.5,19,166
2022-01-02,Butte,0.5,19,352
2022-01-09,Butte,0.5,30,1002
2022-01-16,Butte,0.5,62,2910.5
2022-01-23,Butte,0.5,119,5937
2022-01-30,Butte,0.5,156,6188
2022-02-06,Butte,0.5,124,3221.5
2022-02-13,Butte,0.5,75,1212.5
2022-02-20,Butte,0.5,35,477
2022-02-27,Butte,0.5,16,184
2022-03-06,Butte,0.5,7,75
2022-03-13,Butte,0.5,3,31
2022-03-20,Butte,0.5,1,13
2022-03-27,Butte,0.5,0,5
2022-04-03,Butte,0.5,0,2
2022-04-10,Butte,0.5,0,1
2022-04-17,Butte,0.5,0,0
2022-04-24,Butte,0.5,0,0
2022-05-01,Butte,0.5,0,0
2022-05-08,Butte,0.5,0,0
2022-05-15,Butte,0.5,0,0
2022-05-22,Butte,0.5,0,0
2021-12-19,Butte,0.95,53,488
2021-12-26,Butte,0.95,46,541
2022-01-02,Butte,0.95,49,1282.0499999999993
2022-01-09,Butte,0.95,82,4488.199999999997
2022-01-16,Butte,0.95,215,14154.149999999998
2022-01-23,Butte,0.95,431.0499999999993,28051.1
2022-01-30,Butte,0.95,475,28177
2022-02-06,Butte,0.95,331,19658.199999999983
2022-02-13,Butte,0.95,178,9144.69999999999
2022-02-20,Butte,0.95,91,3760.0999999999985
2022-02-27,Butte,0.95,45,1638.4999999999927
2022-03-06,Butte,0.95,22,695.1499999999978
2022-03-13,Butte,0.95,10,308
2022-03-20,Butte,0.95,5,135
2022-03-27,Butte,0.95,3,58
2022-04-03,Butte,0.95,2,25.049999999999272
2022-04-10,Butte,0.95,1,12
2022-04-17,Butte,0.95,1,5
2022-04-24,Butte,0.95,0,3
2022-05-01,Butte,0.95,0,1
2022-05-08,Butte,0.95,0,1
2022-05-15,Butte,0.95,0,0
2022-05-22,Butte,0.95,0,0
2021-12-19,Calaveras,0.04999999999999999,0,15
2021-12-26,Calaveras,0.04999999999999999,0,22
2022-01-02,Calaveras,0.04999999999999999,0,40
2022-01-09,Calaveras,0.04999999999999999,0,90
2022-01-16,Calaveras,0.04999999999999999,0,205
2022-01-23,Calaveras,0.04999999999999999,0.9499999999999318,296
2022-01-30,Calaveras,0.04999999999999999,0,228
2022-02-06,Calaveras,0.04999999999999999,0,94
2022-02-13,Calaveras,0.04999999999999999,0,33
2022-02-20,Calaveras,0.04999999999999999,0,11
2022-02-27,Calaveras,0.04999999999999999,0,4
2022-03-06,Calaveras,0.04999999999999999,0,1
2022-03-13,Calaveras,0.04999999999999999,0,0
2022-03-20,Calaveras,0.04999999999999999,0,0
2022-03-27,Calaveras,0.04999999999999999,0,0
2022-04-03,Calaveras,0.04999999999999999,0,0
2022-04-10,Calaveras,0.04999999999999999,0,0
2022-04-17,Calaveras,0.04999999999999999,0,0
2022-04-24,Calaveras,0.04999999999999999,0,0
2022-05-01,Calaveras,0.04999999999999999,0,0
2022-05-08,Calaveras,0.04999999999999999,0,0
2022-05-15,Calaveras,0.04999999999999999,0,0
2022-05-22,Calaveras,0.04999999999999999,0,0
2021-12-19,Calaveras,0.5,4,53
2021-12-26,Calaveras,0.5,3,66
2022-01-02,Calaveras,0.5,3,144
2022-01-09,Calaveras,0.5,5,426
2022-01-16,Calaveras,0.5,11,1056.5
2022-01-23,Calaveras,0.5,17,1575
2022-01-30,Calaveras,0.5,15,1131.5
2022-02-06,Calaveras,0.5,8,484
2022-02-13,Calaveras,0.5,3,174
2022-02-20,Calaveras,0.5,1,65
2022-02-27,Calaveras,0.5,0,24
2022-03-06,Calaveras,0.5,0,9
2022-03-13,Calaveras,0.5,0,3
2022-03-20,Calaveras,0.5,0,1
2022-03-27,Calaveras,0.5,0,0
2022-04-03,Calaveras,0.5,0,0
2022-04-10,Calaveras,0.5,0,0
2022-04-17,Calaveras,0.5,0,0
2022-04-24,Calaveras,0.5,0,0
2022-05-01,Calaveras,0.5,0,0
2022-05-08,Calaveras,0.5,0,0
2022-05-15,Calaveras,0.5,0,0
2022-05-22,Calaveras,0.5,0,0
2021-12-19,Calaveras,0.95,18,137
2021-12-26,Calaveras,0.95,16,149
2022-01-02,Calaveras,0.95,18,385
2022-01-09,Calaveras,0.95,28,1275.0499999999993
2022-01-16,Calaveras,0.95,58,3265
2022-01-23,Calaveras,0.95,84,4615.149999999998
2022-01-30,Calaveras,0.95,70.04999999999927,3280
2022-02-06,Calaveras,0.95,40,1484
2022-02-13,Calaveras,0.95,18,579.0999999999985
2022-02-20,Calaveras,0.95,8,219.04999999999927
2022-02-27,Calaveras,0.95,3,81
2022-03-06,Calaveras,0.95,2,32
2022-03-13,Calaveras,0.95,1,14
2022-03-20,Calaveras,0.95,0,6
2022-03-27,Calaveras,0.95,0,3
2022-04-03,Calaveras,0.95,0,1
2022-04-10,Calaveras,0.95,0,1
2022-04-17,Calaveras,0.95,0,0
2022-04-24,Calaveras,0.95,0,0
2022-05-01,Calaveras,0.95,0,0
2022-05-08,Calaveras,0.95,0,0
2022-05-15,Calaveras,0.95,0,0
2022-05-22,Calaveras,0.95,0,0
2021-12-19,California,0.04999999999999999,3869,36445.950000000004
2021-12-26,California,0.04999999999999999,3820.95,51095.5
2022-01-02,California,0.04999999999999999,4311.95,123467.7
2022-01-09,California,0.04999999999999999,7372.950000000001,377527.8
2022-01-16,California,0.04999999999999999,15718.65,934977.5499999999
2022-01-23,California,0.04999999999999999,22859.6,1167082.7
2022-01-30,California,0.04999999999999999,19822.65,724087.2000000001
2022-02-06,California,0.04999999999999999,12309.9,309543.74999999994
2022-02-13,California,0.04999999999999999,6441,122359.85
2022-02-20,California,0.04999999999999999,3138,49930.6
2022-02-27,California,0.04999999999999999,1475.9499999999998,20778.65
2022-03-06,California,0.04999999999999999,693,8898.7
2022-03-13,California,0.04999999999999999,318,3967.8999999999996
2022-03-20,California,0.04999999999999999,146,1731.9499999999998
2022-03-27,California,0.04999999999999999,67,777
2022-04-03,California,0.04999999999999999,30,347
2022-04-10,California,0.04999999999999999,13,157
2022-04-17,California,0.04999999999999999,5,69
2022-04-24,California,0.04999999999999999,2,32
2022-05-01,California,0.04999999999999999,0,13
2022-05-08,California,0.04999999999999999,0,5
2022-05-15,California,0.04999999999999999,0,2
2022-05-22,California,0.04999999999999999,0,0
2021-12-19,California,0.5,5295.5,57097
2021-12-26,California,0.5,5231,78414
2022-01-02,California,0.5,5907,200837.5
2022-01-09,California,0.5,10440.5,661117.5
2022-01-16,California,0.5,22221.5,1592100.5
2022-01-23,California,0.5,31646.5,1881746.5
2022-01-30,California,0.5,26671,1123555.5
2022-02-06,California,0.5,16272.5,473036
2022-02-13,California,0.5,8476.5,191936
2022-02-20,California,0.5,4120,81298
2022-02-27,California,0.5,1964,35473.5
2022-03-06,California,0.5,926,15941.5
2022-03-13,California,0.5,437,7324.5
2022-03-20,California,0.5,208,3355.5
2022-03-27,California,0.5,100,1568
2022-04-03,California,0.5,48,750
2022-04-10,California,0.5,24,352
2022-04-17,California,0.5,12,166
2022-04-24,California,0.5,6,81
2022-05-01,California,0.5,3,41
2022-05-08,California,0.5,1,20
2022-05-15,California,0.5,1,10
2022-05-22,California,0.5,0,5
2021-12-19,California,0.95,7524.149999999998,99151.75
2021-12-26,California,0.95,7506.149999999998,127437.49999999999
2022-01-02,California,0.95,8677.05,367293.74999999994
2022-01-09,California,0.95,16052.549999999977,1277551.95
2022-01-16,California,0.95,33785.69999999999,3034686.899999997
2022-01-23,California,0.95,45747.5,3345444.4499999993
2022-01-30,California,0.95,37001.749999999985,1959695.0499999993
2022-02-06,California,0.95,21956.349999999995,845937.8499999999
2022-02-13,California,0.95,11417.149999999998,355397.0499999998
2022-02-20,California,0.95,5503,159940.44999999998
2022-02-27,California,0.95,2619.0499999999993,79530.64999999997
2022-03-06,California,0.95,1255,40939.39999999995
2022-03-13,California,0.95,610,21522.299999999996
2022-03-20,California,0.95,300,11405.149999999983
2022-03-27,California,0.95,151,6236.049999999999
2022-04-03,California,0.95,77,3416.2999999999956
2022-04-10,California,0.95,41,1757
2022-04-17,California,0.95,23,1025.0999999999985
2022-04-24,California,0.95,13,525.1499999999978
2022-05-01,California,0.95,8,322.0499999999993
2022-05-08,California,0.95,5,187
2022-05-15,California,0.95,3,103
2022-05-22,California,0.95,2,62
2021-12-19,Colusa,0.04999999999999999,0,2
2021-12-26,Colusa,0.04999999999999999,0,4
2022-01-02,Colusa,0.04999999999999999,0,7
2022-01-09,Colusa,0.04999999999999999,0,14
2022-01-16,Colusa,0.04999999999999999,0,27
2022-01-23,Colusa,0.04999999999999999,1,50
2022-01-30,Colusa,0.04999999999999999,1,63
2022-02-06,Colusa,0.04999999999999999,1,39
2022-02-13,Colusa,0.04999999999999999,0,15
2022-02-20,Colusa,0.04999999999999999,0,5
2022-02-27,Colusa,0.04999999999999999,0,2
2022-03-06,Colusa,0.04999999999999999,0,0
2022-03-13,Colusa,0.04999999999999999,0,0
2022-03-20,Colusa,0.04999999999999999,0,0
2022-03-27,Colusa,0.04999999999999999,0,0
2022-04-03,Colusa,0.04999999999999999,0,0
2022-04-10,Colusa,0.04999999999999999,0,0
2022-04-17,Colusa,0.04999999999999999,0,0
2022-04-24,Colusa,0.04999999999999999,0,0
2022-05-01,Colusa,0.04999999999999999,0,0
2022-05-08,Colusa,0.04999999999999999,0,0
2022-05-15,Colusa,0.04999999999999999,0,0
2022-05-22,Colusa,0.04999999999999999,0,0
2021-12-19,Colusa,0.5,2,13
2021-12-26,Colusa,0.5,1,17
2022-01-02,Colusa,0.5,1,33
2022-01-09,Colusa,0.5,2,91
2022-01-16,Colusa,0.5,5,247
2022-01-23,Colusa,0.5,9,493
2022-01-30,Colusa,0.5,10,504.5
2022-02-06,Colusa,0.5,8,290
2022-02-13,Colusa,0.5,4,123
2022-02-20,Colusa,0.5,2,46
2022-02-27,Colusa,0.5,1,18
2022-03-06,Colusa,0.5,0,7
2022-03-13,Colusa,0.5,0,3
2022-03-20,Colusa,0.5,0,1
2022-03-27,Colusa,0.5,0,0
2022-04-03,Colusa,0.5,0,0
2022-04-10,Colusa,0.5,0,0
2022-04-17,Colusa,0.5,0,0
2022-04-24,Colusa,0.5,0,0
2022-05-01,Colusa,0.5,0,0
2022-05-08,Colusa,0.5,0,0
2022-05-15,Colusa,0.5,0,0
2022-05-22,Colusa,0.5,0,0
2021-12-19,Colusa,0.95,7,42
2021-12-26,Colusa,0.95,6,44
2022-01-02,Colusa,0.95,6,104
2022-01-09,Colusa,0.95,9,342
2022-01-16,Colusa,0.95,18,978.0499999999993
2022-01-23,Colusa,0.95,33,1800.0499999999993
2022-01-30,Colusa,0.95,34,1786.0499999999993
2022-02-06,Colusa,0.95,25,1233
2022-02-13,Colusa,0.95,14,619
2022-02-20,Colusa,0.95,7,262
2022-02-27,Colusa,0.95,4,115
2022-03-06,Colusa,0.95,2,50
2022-03-13,Colusa,0.95,1,20
2022-03-20,Colusa,0.95,1,9
2022-03-27,Colusa,0.95,0,4
2022-04-03,Colusa,0.95,0,2
2022-04-10,Colusa,0.95,0,1
2022-04-17,Colusa,0.95,0,1
2022-04-24,Colusa,0.95,0,0
2022-05-01,Colusa,0.95,0,0
2022-05-08,Colusa,0.95,0,0
2022-05-15,Colusa,0.95,0,0
2022-05-22,Colusa,0.95,0,0
2021-12-19,Contra Costa,0.04999999999999999,16,150.94999999999993
2021-12-26,Contra Costa,0.04999999999999999,15,241
2022-01-02,Contra Costa,0.04999999999999999,18.949999999999932,457.7999999999997
2022-01-09,Contra Costa,0.04999999999999999,33,938
2022-01-16,Contra Costa,0.04999999999999999,84,1887.8999999999999
2022-01-23,Contra Costa,0.04999999999999999,130,2892.8999999999996
2022-01-30,Contra Costa,0.04999999999999999,117,1681.6999999999996
2022-02-06,Contra Costa,0.04999999999999999,71,700
2022-02-13,Contra Costa,0.04999999999999999,32,235
2022-02-20,Contra Costa,0.04999999999999999,12,92
2022-02-27,Contra Costa,0.04999999999999999,5,38
2022-03-06,Contra Costa,0.04999999999999999,1,13
2022-03-13,Contra Costa,0.04999999999999999,0,6
2022-03-20,Contra Costa,0.04999999999999999,0,2
2022-03-27,Contra Costa,0.04999999999999999,0,1
2022-04-03,Contra Costa,0.04999999999999999,0,0
2022-04-10,Contra Costa,0.04999999999999999,0,0
2022-04-17,Contra Costa,0.04999999999999999,0,0
2022-04-24,Contra Costa,0.04999999999999999,0,0
2022-05-01,Contra Costa,0.04999999999999999,0,0
2022-05-08,Contra Costa,0.04999999999999999,0,0
2022-05-15,Contra Costa,0.04999999999999999,0,0
2022-05-22,Contra Costa,0.04999999999999999,0,0
2021-12-19,Contra Costa,0.5,79,919.5
2021-12-26,Contra Costa,0.5,79,1398
2022-01-02,Contra Costa,0.5,92.5,3467
2022-01-09,Contra Costa,0.5,174,11857
2022-01-16,Contra Costa,0.5,415,32333.5
2022-01-23,Contra Costa,0.5,695,46185.5
2022-01-30,Contra Costa,0.5,612,26318.5
2022-02-06,Contra Costa,0.5,367,9677
2022-02-13,Contra Costa,0.5,179,3496
2022-02-20,Contra Costa,0.5,80,1287
2022-02-27,Contra Costa,0.5,34,513.5
2022-03-06,Contra Costa,0.5,14,209
2022-03-13,Contra Costa,0.5,6,85
2022-03-20,Contra Costa,0.5,2,37
2022-03-27,Contra Costa,0.5,1,15
2022-04-03,Contra Costa,0.5,0,6
2022-04-10,Contra Costa,0.5,0,2
2022-04-17,Contra Costa,0.5,0,1
2022-04-24,Contra Costa,0.5,0,0
2022-05-01,Contra Costa,0.5,0,0
2022-05-08,Contra Costa,0.5,0,0
2022-05-15,Contra Costa,0.5,0,0
2022-05-22,Contra Costa,0.5,0,0
2021-12-19,Contra Costa,0.95,237.04999999999927,2994.0499999999993
2021-12-26,Contra Costa,0.95,239,3925
2022-01-02,Contra Costa,0.95,279.0499999999993,12672.249999999996
2022-01-09,Contra Costa,0.95,581.0499999999993,51230.89999999999
2022-01-16,Contra Costa,0.95,1485.0499999999993,139045.54999999987
2022-01-23,Contra Costa,0.95,2197.0499999999993,185691.59999999992
2022-01-30,Contra Costa,0.95,1825.0499999999993,124312.04999999993
2022-02-06,Contra Costa,0.95,1027,51967.2
2022-02-13,Contra Costa,0.95,500.0499999999993,20133.249999999996
2022-02-20,Contra Costa,0.95,224,7269.749999999989
2022-02-27,Contra Costa,0.95,102,2915
2022-03-06,Contra Costa,0.95,45,1138.0499999999993
2022-03-13,Contra Costa,0.95,21,492.0499999999993
2022-03-20,Contra Costa,0.95,10,211
2022-03-27,Contra Costa,0.95,5,94
2022-04-03,Contra Costa,0.95,3,41
2022-04-10,Contra Costa,0.95,2,18
2022-04-17,Contra Costa,0.95,1,9
2022-04-24,Contra Costa,0.95,0,4
2022-05-01,Contra Costa,0.95,0,2
2022-05-08,Contra Costa,0.95,0,1
2022-05-15,Contra Costa,0.95,0,1
2022-05-22,Contra Costa,0.95,0,0
2021-12-19,El Dorado,0.04999999999999999,1,40
2021-12-26,El Dorado,0.04999999999999999,1,66
2022-01-02,El Dorado,0.04999999999999999,1,126.94999999999993
2022-01-09,El Dorado,0.04999999999999999,2,266.94999999999993
2022-01-16,El Dorado,0.04999999999999999,6,642.7499999999997
2022-01-23,El Dorado,0.04999999999999999,9,818.5499999999994
2022-01-30,El Dorado,0.04999999999999999,6,456.94999999999993
2022-02-06,El Dorado,0.04999999999999999,3,190.94999999999993
2022-02-13,El Dorado,0.04999999999999999,1,60
2022-02-20,El Dorado,0.04999999999999999,0,22
2022-02-27,El Dorado,0.04999999999999999,0,8
2022-03-06,El Dorado,0.04999999999999999,0,2
2022-03-13,El Dorado,0.04999999999999999,0,1
2022-03-20,El Dorado,0.04999999999999999,0,0
2022-03-27,El Dorado,0.04999999999999999,0,0
2022-04-03,El Dorado,0.04999999999999999,0,0
2022-04-10,El Dorado,0.04999999999999999,0,0
2022-04-17,El Dorado,0.04999999999999999,0,0
2022-04-24,El Dorado,0.04999999999999999,0,0
2022-05-01,El Dorado,0.04999999999999999,0,0
2022-05-08,El Dorado,0.04999999999999999,0,0
2022-05-15,El Dorado,0.04999999999999999,0,0
2022-05-22,El Dorado,0.04999999999999999,0,0
2021-12-19,El Dorado,0.5,12,172
2021-12-26,El Dorado,0.5,12,250
2022-01-02,El Dorado,0.5,15,633
2022-01-09,El Dorado,0.5,28,2141.5
2022-01-16,El Dorado,0.5,64,5502
2022-01-23,El Dorado,0.5,90,6846.5
2022-01-30,El Dorado,0.5,70,3837.5
2022-02-06,El Dorado,0.5,35,1396
2022-02-13,El Dorado,0.5,15,490.5
2022-02-20,El Dorado,0.5,6,172
2022-02-27,El Dorado,0.5,2,63
2022-03-06,El Dorado,0.5,1,23
2022-03-13,El Dorado,0.5,0,9
2022-03-20,El Dorado,0.5,0,3
2022-03-27,El Dorado,0.5,0,1
2022-04-03,El Dorado,0.5,0,0
2022-04-10,El Dorado,0.5,0,0
2022-04-17,El Dorado,0.5,0,0
2022-04-24,El Dorado,0.5,0,0
2022-05-01,El Dorado,0.5,0,0
2022-05-08,El Dorado,0.5,0,0
2022-05-15,El Dorado,0.5,0,0
2022-05-22,El Dorado,0.5,0,0
2021-12-19,El Dorado,0.95,49,490
2021-12-26,El Dorado,0.95,48,644
2022-01-02,El Dorado,0.95,61,2085
2022-01-09,El Dorado,0.95,121,7570.1999999999825
2022-01-16,El Dorado,0.95,281,19739.349999999995
2022-01-23,El Dorado,0.95,372,23627.549999999992
2022-01-30,El Dorado,0.95,264.0499999999993,14272.399999999994
2022-02-06,El Dorado,0.95,142,5964.599999999991
2022-02-13,El Dorado,0.95,57,2171
2022-02-20,El Dorado,0.95,25,793.0499999999993
2022-02-27,El Dorado,0.95,10,299
2022-03-06,El Dorado,0.95,5,111
2022-03-13,El Dorado,0.95,2,45
2022-03-20,El Dorado,0.95,1,17.049999999999272
2022-03-27,El Dorado,0.95,1,8
2022-04-03,El Dorado,0.95,0,3
2022-04-10,El Dorado,0.95,0,2
2022-04-17,El Dorado,0.95,0,1
2022-04-24,El Dorado,0.95,0,0
2022-05-01,El Dorado,0.95,0,0
2022-05-08,El Dorado,0.95,0,0
2022-05-15,El Dorado,0.95,0,0
2022-05-22,El Dorado,0.95,0,0
2021-12-19,Fresno,0.04999999999999999,37,121
2021-12-26,Fresno,0.04999999999999999,30,192
2022-01-02,Fresno,0.04999999999999999,29,366
2022-01-09,Fresno,0.04999999999999999,48,536.9499999999999
2022-01-16,Fresno,0.04999999999999999,110,1005.9499999999999
2022-01-23,Fresno,0.04999999999999999,207,1582.6499999999996
2022-01-30,Fresno,0.04999999999999999,240.94999999999993,1905.7499999999995
2022-02-06,Fresno,0.04999999999999999,174,1222.249999999999
2022-02-13,Fresno,0.04999999999999999,90,474.89999999999986
2022-02-20,Fresno,0.04999999999999999,43,224
2022-02-27,Fresno,0.04999999999999999,18,94
2022-03-06,Fresno,0.04999999999999999,8,37
2022-03-13,Fresno,0.04999999999999999,3,15
2022-03-20,Fresno,0.04999999999999999,1,6
2022-03-27,Fresno,0.04999999999999999,0,3
2022-04-03,Fresno,0.04999999999999999,0,1
2022-04-10,Fresno,0.04999999999999999,0,0
2022-04-17,Fresno,0.04999999999999999,0,0
2022-04-24,Fresno,0.04999999999999999,0,0
2022-05-01,Fresno,0.04999999999999999,0,0
2022-05-08,Fresno,0.04999999999999999,0,0
2022-05-15,Fresno,0.04999999999999999,0,0
2022-05-22,Fresno,0.04999999999999999,0,0
2021-12-19,Fresno,0.5,155,980
2021-12-26,Fresno,0.5,138,1187
2022-01-02,Fresno,0.5,137,2296
2022-01-09,Fresno,0.5,201,6446
2022-01-16,Fresno,0.5,396,17276.5
2022-01-23,Fresno,0.5,703.5,32068.5
2022-01-30,Fresno,0.5,862,29721
2022-02-06,Fresno,0.5,687,15568
2022-02-13,Fresno,0.5,438,6491.5
2022-02-20,Fresno,0.5,220,2463
2022-02-27,Fresno,0.5,101,1060.5
2022-03-06,Fresno,0.5,48,453
2022-03-13,Fresno,0.5,21,197
2022-03-20,Fresno,0.5,9,88
2022-03-27,Fresno,0.5,4,40
2022-04-03,Fresno,0.5,2,17
2022-04-10,Fresno,0.5,1,8
2022-04-17,Fresno,0.5,0,3
2022-04-24,Fresno,0.5,0,1
2022-05-01,Fresno,0.5,0,1
2022-05-08,Fresno,0.5,0,0
