county,date,quantile,hosp_census_with_covid,icu,cases,deaths,cumulative_deaths,Rt
Alameda,2022-08-14,0.95,178,30,4011.0499999999993,19,2043,0.9308334851427428
Alameda,2022-08-21,0.5,132,18,2635,10,2025,0.8650213498915829
Alameda,2022-08-21,0.04999999999999999,105,11,1889,4,2000,0.8165090153232311
Alameda,2022-08-21,0.95,160,28,3552.0499999999993,18,2056,0.9067734243671098
Alameda,2022-08-28,0.5,116,16,2274,9,2035,0.8475881273174143
Alameda,2022-08-28,0.04999999999999999,92,9,1660,4,2008,0.7880801241346554
Alameda,2022-08-28,0.95,143,24,3091.0499999999993,16,2066,0.9032911901160352
Alameda,2022-09-04,0.5,100,14,1944,8,2043,0.8565041131516631
Alameda,2022-09-04,0.04999999999999999,78,7,1403,3,2015,0.8075066045100711
Alameda,2022-09-04,0.95,124,22,2634.0499999999993,15,2075,0.8895716458806987
Alameda,2022-09-11,0.5,86,12,1685,7,2049,0.862174481421325
Alameda,2022-09-11,0.04999999999999999,67,6,1216,2,2021,0.8156876058691712
Alameda,2022-09-11,0.95,107,19,2298,13,2083,0.9076461445099528
Alameda,2022-09-18,0.5,75,10,1471.5,6,2055,0.8753796479431388
Alameda,2022-09-18,0.04999999999999999,58,5,1063,2,2026,0.8296442586055488
Alameda,2022-09-18,0.95,95,17,2006,11,2090,0.9180233865509806
Alameda,2022-09-25,0.5,66,9,1317,5,2061,0.9081685961155992
Alameda,2022-09-25,0.04999999999999999,50,4,957,1,2031,0.8353119778289487
Alameda,2022-09-25,0.95,84,15,1786,10,2096,0.945844905623578
Alameda,2022-10-02,0.5,60,8,1207,4,2065,0.9318598819232802
Alameda,2022-10-02,0.04999999999999999,45,4,865,1,2035,0.893059484786313
Alameda,2022-10-02,0.95,77,14,1653.0499999999993,9,2101,0.9862218144347132
Alameda,2022-10-09,0.5,56,7,1152,4,2070,0.9731701875317832
Alameda,2022-10-09,0.04999999999999999,41,3,827.9499999999999,1,2039,0.9382388703285408
Alameda,2022-10-09,0.95,72,13,1579.0499999999993,8,2106,1.0104814096396832
Alameda,2022-10-16,0.5,54,7,1136,4,2074,1.0102148844320862
Alameda,2022-10-16,0.04999999999999999,40,3,821.9499999999999,1,2042,0.967786157016508
Alameda,2022-10-16,0.95,70,13,1535.0499999999993,8,2110,1.0785453527959374
Alameda,2022-10-23,0.5,54,7,1165,4,2077,1.068090286187348
Alameda,2022-10-23,0.04999999999999999,40,3,844,1,2046,1.0168783732690356
Alameda,2022-10-23,0.95,69,13,1588.0499999999993,8,2115,1.1104986824222471
Alameda,2022-10-30,0.5,57,7,1260,4,2081,1.1282335811555186
Alameda,2022-10-30,0.04999999999999999,42,3,906,1,2050,1.0442394468330534
Alameda,2022-10-30,0.95,73,13,1723.0999999999983,8,2119,1.1852010650317064
Alameda,2022-11-06,0.5,63,8,1435,4,2086,1.1514805380729394
Alameda,2022-11-06,0.04999999999999999,47,4,1027,1,2054,1.1057822934452577
Alameda,2022-11-06,0.95,81,14,1956,9,2124,1.2087158047438962
Alameda,2022-11-13,0.5,73,9,1688,4,2090,1.175896148271486
Alameda,2022-11-13,0.04999999999999999,55,4,1219,1,2057,1.1049368413125031
Alameda,2022-11-13,0.95,92,16,2303,9,2130,1.2319582478513968
Alameda,2022-11-20,0.5,85,11,1979.5,5,2096,1.2142586192836018
Alameda,2022-11-20,0.04999999999999999,66,5,1438.95,1,2062,1.1550612532003948
Alameda,2022-11-20,0.95,107,18,2686,10,2135,1.2983165555723837
Alameda,2022-11-27,0.5,103,13,2438,6,2102,1.200024115846413
Alameda,2022-11-27,0.04999999999999999,81,7,1754,2,2068,1.1460993379816586
Alameda,2022-11-27,0.95,127,21,3313.0499999999993,12,2142,1.2729783184901446
Alameda,2022-12-04,0.5,125,16,2952,7,2110,1.1988658243292192
Alameda,2022-12-04,0.04999999999999999,99,9,2135,3,2075,1.1403488267652877
Alameda,2022-12-04,0.95,153,24,3996,14,2151,1.300639560683886
Alameda,2022-12-11,0.5,150,19,3525,9,2119,1.1889059310419063
Alameda,2022-12-11,0.04999999999999999,121,11,2534,3.949999999999932,2082,1.091223928234011
Alameda,2022-12-11,0.95,184,28,4790,17,2161,1.2850053002136634
Alameda,2022-12-18,0.5,178,23,4189,11,2130,1.154218578083393
Alameda,2022-12-18,0.04999999999999999,143.94999999999993,14,2951,5,2092,1.0655218888492388
Alameda,2022-12-18,0.95,219,33,5700.049999999999,19,2173.0499999999993,1.2433465903503491
Alameda,2022-12-25,0.5,204,26,4731,13,2144,1.1124754915422883
Alameda,2022-12-25,0.04999999999999999,162,16,3232.95,6,2103,1.037294767517544
Alameda,2022-12-25,0.95,258,39,6640.049999999999,22,2189,1.1867847076668008
Alameda,2023-01-01,0.5,226,29,5105,15,2158.5,1.0669482017774854
Alameda,2023-01-01,0.04999999999999999,173,18,3408.95,7,2116,1.0069677134842083
Alameda,2023-01-01,0.95,299.0499999999993,44,7439.049999999999,26,2207,1.1375543746274928
Alameda,2023-01-08,0.5,240,32,5302,16,2175,1.0220213137787455
Alameda,2023-01-08,0.04999999999999999,177,19,3476.95,7,2130,0.9740682970198136
Alameda,2023-01-08,0.95,326,48,7872.149999999998,29,2228,1.0887654212208022
Alameda,2023-01-15,0.5,245,32,5255,17,2192,0.983730074788334
Alameda,2023-01-15,0.04999999999999999,176,20,3407.85,8,2144,0.9416973506505536
Alameda,2023-01-15,0.95,342,51,8054.149999999998,30,2248,1.041507067189102
Alameda,2023-01-22,0.5,238,32,5055,17,2210,0.954411213799519
Alameda,2023-01-22,0.04999999999999999,170,19,3233,8,2158,0.9131980099629814
Alameda,2023-01-22,0.95,344,50,7870.0999999999985,31,2271,0.998565042948564
Alameda,2023-01-29,0.5,227,31,4698,16,2227,0.9319695582108564
Alameda,2023-01-29,0.04999999999999999,159,18,3003,7,2172,0.8900552291073873
Alameda,2023-01-29,0.95,333,50,7463.049999999999,30,2293,0.964200973681546
Alameda,2023-02-05,0.5,211,29,4315.5,15,2243,0.9159067664042664
Alameda,2023-02-05,0.04999999999999999,148,17,2780.95,7,2185,0.8770662001662297
Alameda,2023-02-05,0.95,315,48,6912.149999999998,29,2314,0.9487573356042652
Alameda,2023-02-12,0.5,193,26,3931,14,2257,0.9072569201772976
Alameda,2023-02-12,0.04999999999999999,135,15,2536.95,6,2197,0.8722165323930184
Alameda,2023-02-12,0.95,295,45,6206.399999999994,28,2333.0499999999993,0.941640402568723
Alameda,2023-02-19,0.5,175,24,3564,13,2271,0.9054566209218298
Alameda,2023-02-19,0.04999999999999999,124,13,2316,6,2207,0.8731861412787311
Alameda,2023-02-19,0.95,271,41,5637,25,2351,0.9386046077368582
Alameda,2023-02-26,0.5,159,22,3238,12,2283,0.9095372537392866
Alameda,2023-02-26,0.04999999999999999,113,12,2105,5,2218,0.8802835279439194
Alameda,2023-02-26,0.95,247,37,5156.0999999999985,23,2368,0.9411504474469709
Alameda,2023-03-05,0.5,146,20,2978.5,11,2295,0.9170584155515658
Alameda,2023-03-05,0.04999999999999999,103,11,1954.95,4,2226,0.8889394311189176
Alameda,2023-03-05,0.95,224,34,4709.049999999999,21,2382,0.947856060403123
Alameda,2023-03-12,0.5,134,18,2763,10,2305,NA
Alameda,2023-03-12,0.04999999999999999,95,10,1821,4,2235,NA
Alameda,2023-03-12,0.95,204,31,4297.049999999999,19.049999999999272,2396,NA
Alameda,2022-06-12,0.5,NA,NA,NA,NA,NA,1.26114453957134
Alameda,2022-06-12,0.04999999999999999,NA,NA,NA,NA,NA,1.152000482151216
Alameda,2022-06-12,0.95,NA,NA,NA,NA,NA,1.3963995390418555
Alpine,2022-06-19,0.5,0,0,0,0,1,0.9991802520132338
Alpine,2022-06-19,0.04999999999999999,0,0,0,0,1,0.843845395571777
Alpine,2022-06-19,0.95,0,0,2,0,1,1.1794047387073088
Alpine,2022-06-26,0.5,0,0,0,0,1,1.001207476998481
Alpine,2022-06-26,0.04999999999999999,0,0,0,0,1,0.8527179778440808
Alpine,2022-06-26,0.95,0,0,2,0,1,1.1704734037560782
Alpine,2022-07-03,0.5,0,0,0,0,1,1.0013859037262391
Alpine,2022-07-03,0.04999999999999999,0,0,0,0,1,0.8605029178048611
Alpine,2022-07-03,0.95,0,0,2,0,1,1.1612451298166608
Alpine,2022-07-10,0.5,0,0,0,0,1,1.0037882103232538
Alpine,2022-07-10,0.04999999999999999,0,0,0,0,1,0.8701236327447069
Alpine,2022-07-10,0.95,0,0,2,0,1,1.148783111686544
Alpine,2022-07-17,0.5,0,0,0,0,1,1.0054214700747828
Alpine,2022-07-17,0.04999999999999999,0,0,0,0,1,0.877519045374784
Alpine,2022-07-17,0.95,0,0,2,0,1,1.145757636432133
Alpine,2022-07-24,0.5,0,0,0,0,1,1.004319552225296
Alpine,2022-07-24,0.04999999999999999,0,0,0,0,1,0.8811544528001601
Alpine,2022-07-24,0.95,0,0,2,0,1,1.1431842482062684
Alpine,2022-07-31,0.5,0,0,0,0,1,1.0018310625559574
Alpine,2022-07-31,0.04999999999999999,0,0,0,0,1,0.879243771931489
Alpine,2022-07-31,0.95,0,0,2,0,1,1.1474559545847254
Alpine,2022-08-07,0.5,0,0,0,0,1,0.9966050993594472
Alpine,2022-08-07,0.04999999999999999,0,0,0,0,1,0.8802553736482663
Alpine,2022-08-07,0.95,0,0,2,0,1,1.1399583830100033
Alpine,2022-08-14,0.5,0,0,0,0,1,0.9943476606504376
Alpine,2022-08-14,0.04999999999999999,0,0,0,0,1,0.8757830267572522
Alpine,2022-08-14,0.95,0,0,2,0,1,1.1294138281455144
Alpine,2022-08-21,0.5,0,0,0,0,1,0.9887758620805888
Alpine,2022-08-21,0.04999999999999999,0,0,0,0,1,0.871808071331281
Alpine,2022-08-21,0.95,0,0,2,0,1,1.1250789084142714
Alpine,2022-08-28,0.5,0,0,0,0,1,0.9823196830145426
Alpine,2022-08-28,0.04999999999999999,0,0,0,0,1,0.867617416566426
Alpine,2022-08-28,0.95,0,0,2,0,1,1.113957783556769
Alpine,2022-09-04,0.5,0,0,0,0,1,0.9787556350921436
Alpine,2022-09-04,0.04999999999999999,0,0,0,0,1,0.8558693192675045
Alpine,2022-09-04,0.95,0,0,2,0,1,1.1090011344075716
Alpine,2022-09-11,0.5,0,0,0,0,1,0.97186725168212
Alpine,2022-09-11,0.04999999999999999,0,0,0,0,1,0.8541834583971256
Alpine,2022-09-11,0.95,0,0,2,0,1,1.103120863113478
Alpine,2022-09-18,0.5,0,0,0,0,1,0.967078239085535
Alpine,2022-09-18,0.04999999999999999,0,0,0,0,1,0.8462825941361845
Alpine,2022-09-18,0.95,0,0,2,0,1,1.1077358625467288
Alpine,2022-09-25,0.5,0,0,0,0,1,0.9637767223752745
Alpine,2022-09-25,0.04999999999999999,0,0,0,0,1,0.8376288440663789
Alpine,2022-09-25,0.95,0,0,2,0,1,1.1047119908522838
Alpine,2022-10-02,0.5,0,0,0,0,1,0.9594665470685294
Alpine,2022-10-02,0.04999999999999999,0,0,0,0,1,0.8275239323088448
Alpine,2022-10-02,0.95,0,0,2,0,1,1.103229078635916
Alpine,2022-10-09,0.5,0,0,0,0,1,0.9578719538804484
Alpine,2022-10-09,0.04999999999999999,0,0,0,0,1,0.822502900920596
Alpine,2022-10-09,0.95,0,0,2,0,1,1.1033117294483938
Alpine,2022-10-16,0.5,0,0,0,0,1,0.9514531797157428
Alpine,2022-10-16,0.04999999999999999,0,0,0,0,1,0.8155530462965429
Alpine,2022-10-16,0.95,0,0,2,0,1,1.0982720458009398
Alpine,2022-10-23,0.5,0,0,0,0,1,0.9497336132301892
Alpine,2022-10-23,0.04999999999999999,0,0,0,0,1,0.8095769485721415
Alpine,2022-10-23,0.95,0,0,2,0,1,1.102098013082044
Alpine,2022-10-30,0.5,0,0,0,0,1,0.948968977686405
Alpine,2022-10-30,0.04999999999999999,0,0,0,0,1,0.7993268184626213
Alpine,2022-10-30,0.95,0,0,2,0,1,1.1088331666981786
Alpine,2022-11-06,0.5,0,0,0,0,1,0.946596171590935
Alpine,2022-11-06,0.04999999999999999,0,0,0,0,1,0.79503482255593
Alpine,2022-11-06,0.95,0,0,2,0,1,1.107053375985389
Alpine,2022-11-13,0.5,0,0,0,0,1,0.9464740468706496
Alpine,2022-11-13,0.04999999999999999,0,0,0,0,1,0.7835736062024655
Alpine,2022-11-13,0.95,0,0,1,0,1,1.1136554955827065
Alpine,2022-11-20,0.5,0,0,0,0,1,0.9389002909783982
Alpine,2022-11-20,0.04999999999999999,0,0,0,0,1,0.7706511408437061
Alpine,2022-11-20,0.95,0,0,1,0,1,1.112882749014919
Alpine,2022-11-27,0.5,0,0,0,0,1,0.9406452415760368
Alpine,2022-11-27,0.04999999999999999,0,0,0,0,1,0.7677189284414622
Alpine,2022-11-27,0.95,0,0,1,0,1,1.1196111625180298
Alpine,2022-12-04,0.5,0,0,0,0,1,0.9414067547044418
Alpine,2022-12-04,0.04999999999999999,0,0,0,0,1,0.7539141325803289
Alpine,2022-12-04,0.95,0,0,1,0,1,1.1320870516926538
Alpine,2022-12-11,0.5,0,0,0,0,1,0.9455600412461568
Alpine,2022-12-11,0.04999999999999999,0,0,0,0,1,0.7541303250801753
Alpine,2022-12-11,0.95,0,0,1,0,1,1.1490764099801338
Alpine,2022-12-18,0.5,0,0,0,0,1,0.9479678792960424
Alpine,2022-12-18,0.04999999999999999,0,0,0,0,1,0.7588443449275741
Alpine,2022-12-18,0.95,0,0,1,0,1,1.1447093901394354
Alpine,2022-12-25,0.5,0,0,0,0,1,0.9504730276251044
Alpine,2022-12-25,0.04999999999999999,0,0,0,0,1,0.7626034399536737
Alpine,2022-12-25,0.95,0,0,2,0,1,1.1400843245138033
Alpine,2023-01-01,0.5,0,0,0,0,1,0.9529179262033768
Alpine,2023-01-01,0.04999999999999999,0,0,0,0,1,0.7669757504844599
Alpine,2023-01-01,0.95,0,0,2,0,1,1.1331511128441385
Alpine,2023-01-08,0.5,0,0,0,0,1,0.9554096488560166
Alpine,2023-01-08,0.04999999999999999,0,0,0,0,1,0.7711887917450668
Alpine,2023-01-08,0.95,0,0,2,0,1,1.125632702221697
Alpine,2023-01-15,0.5,0,0,0,0,1,0.9580729886277264
Alpine,2023-01-15,0.04999999999999999,0,0,0,0,1,0.7746517816933787
Alpine,2023-01-15,0.95,0,0,2,0,1,1.1157501395231433
Alpine,2023-01-22,0.5,0,0,0,0,1,0.9605569421570967
Alpine,2023-01-22,0.04999999999999999,0,0,0,0,1,0.7782513730790168
Alpine,2023-01-22,0.95,0,0,2,0,1,1.1057467813791593
Alpine,2023-01-29,0.5,0,0,0,0,1,0.9623506269886034
Alpine,2023-01-29,0.04999999999999999,0,0,0,0,1,0.7808958018541815
Alpine,2023-01-29,0.95,0,0,2,0,1,1.09667814894263
Alpine,2023-02-05,0.5,0,0,0,0,1,0.964092150752232
Alpine,2023-02-05,0.04999999999999999,0,0,0,0,1,0.7842215758216454
Alpine,2023-02-05,0.95,0,0,2,0,1,1.086421424130152
Alpine,2023-02-12,0.5,0,0,0,0,1,0.9652687232602396
Alpine,2023-02-12,0.04999999999999999,0,0,0,0,1,0.7875632408261112
Alpine,2023-02-12,0.95,0,0,2,0,1,1.0785849348969656
Alpine,2023-02-19,0.5,0,0,0,0,1,0.9667505693376004
Alpine,2023-02-19,0.04999999999999999,0,0,0,0,1,0.7905398898330098
Alpine,2023-02-19,0.95,0,0,2,0,1,1.0718944314126282
Alpine,2023-02-26,0.5,0,0,0,0,1,0.9677969470905342
Alpine,2023-02-26,0.04999999999999999,0,0,0,0,1,0.7928598645050334
Alpine,2023-02-26,0.95,0,0,2,0,1,1.0656783836016523
Alpine,2023-03-05,0.5,0,0,0,0,1,0.9688508544476836
Alpine,2023-03-05,0.04999999999999999,0,0,0,0,1,0.7950006756266017
Alpine,2023-03-05,0.95,0,0,2,0,1,1.0596701154335038
Alpine,2023-03-12,0.5,0,0,0,0,1,NA
Alpine,2023-03-12,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-03-12,0.95,0,0,2,0,1,NA
Alpine,2022-06-12,0.5,NA,NA,NA,NA,NA,0.997156692378226
Alpine,2022-06-12,0.04999999999999999,NA,NA,NA,NA,NA,0.8369445275611562
Alpine,2022-06-12,0.95,NA,NA,NA,NA,NA,1.1902777431841278
Amador,2022-06-19,0.5,4,1,71,0,88,1.118235005652764
Amador,2022-06-19,0.04999999999999999,1,0,51,0,88,1.0322728936649983
Amador,2022-06-19,0.95,9,3,95,2,90,1.2615057601792894
Amador,2022-06-26,0.5,5,1,89,0,89,1.043696392600396
Amador,2022-06-26,0.04999999999999999,2,0,67,0,88,0.9717436903946488
Amador,2022-06-26,0.95,10,4,115,2,91,1.122479053618428
Amador,2022-07-03,0.5,6,1,93,0,89,0.9855149667871466
Amador,2022-07-03,0.04999999999999999,2,0,70,0,88,0.9134787902081598
Amador,2022-07-03,0.95,11,4,118,3,93,1.0447147435818251
Amador,2022-07-10,0.5,5,1,89,0,90,0.9449774537617186
Amador,2022-07-10,0.04999999999999999,2,0,68,0,88,0.8803723943326125
Amador,2022-07-10,0.95,10.049999999999272,4,114,3,94,1.0109540257740652
Amador,2022-07-17,0.5,5,1,81,0,91,0.9368571500756964
Amador,2022-07-17,0.04999999999999999,1,0,61,0,88,0.8758685604793232
Amador,2022-07-17,0.95,10,4,104,3,95,0.9889612067011864
Amador,2022-07-24,0.5,5,1,73,0,91,0.9102920672386284
Amador,2022-07-24,0.04999999999999999,1,0,55,0,88,0.8573508224561304
Amador,2022-07-24,0.95,9,3,94,3,96,0.9607648075607929
Amador,2022-07-31,0.5,4,1,65,0,92,0.9197174028877582
Amador,2022-07-31,0.04999999999999999,1,0,48,0,89,0.8426738957520403
Amador,2022-07-31,0.95,8,3,84,2,97,0.9731160363155312
Amador,2022-08-07,0.5,4,1,57,0,92,0.921254437738004
Amador,2022-08-07,0.04999999999999999,1,0,42,0,89,0.8691189537581244
Amador,2022-08-07,0.95,8,3,76,2,98,0.9734315607332344
Amador,2022-08-14,0.5,3,1,52,0,93,0.9468285895858528
Amador,2022-08-14,0.04999999999999999,1,0,37,0,89,0.8661779405277903
Amador,2022-08-14,0.95,7,3,68,2,99,1.0238480997739472
Amador,2022-08-21,0.5,3,1,48,0,93,0.9466576701420624
Amador,2022-08-21,0.04999999999999999,0,0,35,0,89,0.8890538597274418
Amador,2022-08-21,0.95,7,3,64,2,99,1.01378362303547
Amador,2022-08-28,0.5,3,0,45,0,94,0.9091279686214226
Amador,2022-08-28,0.04999999999999999,0,0,32,0,90,0.832179878225171
Amador,2022-08-28,0.95,6,2,61,2,100,0.9802739550759564
Amador,2022-09-04,0.5,2,0,41,0,94,0.887484631421714
Amador,2022-09-04,0.04999999999999999,0,0,28,0,90,0.8219533787015401
Amador,2022-09-04,0.95,6,2,55,2,101,0.9343261740172704
Amador,2022-09-11,0.5,2,0,35,0,94,0.8712878708780605
Amador,2022-09-11,0.04999999999999999,0,0,24,0,90,0.8091425382228846
Amador,2022-09-11,0.95,5,2,48,2,101,0.9399286074061226
Amador,2022-09-18,0.5,2,0,30,0,95,0.858786743728523
Amador,2022-09-18,0.04999999999999999,0,0,20,0,90,0.7904345067460121
Amador,2022-09-18,0.95,5,2,42,1,101,0.9065673590576236
Amador,2022-09-25,0.5,2,0,25,0,95,0.8555251001983977
Amador,2022-09-25,0.04999999999999999,0,0,16,0,90,0.8049633681118573
Amador,2022-09-25,0.95,4,2,35,1,102,0.9152160120502756
Amador,2022-10-02,0.5,1,0,21,0,95,0.8921280136597088
Amador,2022-10-02,0.04999999999999999,0,0,13,0,90,0.8283628638937542
Amador,2022-10-02,0.95,4,2,30,1,102,0.976249668994742
Amador,2022-10-09,0.5,1,0,18,0,95,0.9678568913251206
Amador,2022-10-09,0.04999999999999999,0,0,11,0,90,0.9016384783555568
Amador,2022-10-09,0.95,3,1,27,1,102,1.0416731957035177
Amador,2022-10-16,0.5,1,0,17,0,95,1.0208972121955266
Amador,2022-10-16,0.04999999999999999,0,0,10,0,91,0.9458443295932604
Amador,2022-10-16,0.95,3,1,26,1,102,1.0837573931566231
Amador,2022-10-23,0.5,1,0,18,0,96,1.0480010083450737
Amador,2022-10-23,0.04999999999999999,0,0,11,0,91,0.9821856113458812
Amador,2022-10-23,0.95,3,1,27,1,103,1.1203264233206514
Amador,2022-10-30,0.5,1,0,19,0,96,1.0870473198054478
Amador,2022-10-30,0.04999999999999999,0,0,11,0,91,1.024570990333126
Amador,2022-10-30,0.95,3,1,29,1,103,1.1681650056039954
Amador,2022-11-06,0.5,1,0,22,0,96,1.0841106071710649
Amador,2022-11-06,0.04999999999999999,0,0,13,0,91,1.0294987762577483
Amador,2022-11-06,0.95,4,1,32,1,103,1.151796230205399
Amador,2022-11-13,0.5,1,0,24,0,96,1.1004855978427508
Amador,2022-11-13,0.04999999999999999,0,0,16,0,91,1.0285018705548028
Amador,2022-11-13,0.95,4,2,35,1,103,1.1940504487598371
Amador,2022-11-20,0.5,1,0,28,0,96,1.1198528484847297
Amador,2022-11-20,0.04999999999999999,0,0,18,0,91,1.052909618845954
Amador,2022-11-20,0.95,4,2,40,1,104,1.197199752726301
Amador,2022-11-27,0.5,2,0,32,0,96,1.156702760339364
Amador,2022-11-27,0.04999999999999999,0,0,22,0,91,1.088883961802035
Amador,2022-11-27,0.95,5,2,45,1,104,1.2303493890969346
Amador,2022-12-04,0.5,2,0,39,0,97,1.174340906121186
Amador,2022-12-04,0.04999999999999999,0,0,27,0,91,1.0824489876265349
Amador,2022-12-04,0.95,5,2,53,1,104,1.2634329304959102
Amador,2022-12-11,0.5,3,0,48,0,97,1.1736420491204522
Amador,2022-12-11,0.04999999999999999,0,0,34,0,92,1.0540343813944424
Amador,2022-12-11,0.95,6,2,64,2,104,1.2888178486995872
Amador,2022-12-18,0.5,3,1,59,0,97,1.1524953672511051
Amador,2022-12-18,0.04999999999999999,1,0,41,0,92,1.040707150857414
Amador,2022-12-18,0.95,7,3,80,2,105,1.260445400626701
Amador,2022-12-25,0.5,4,1,70,0,98,1.1246421194746208
Amador,2022-12-25,0.04999999999999999,1,0,47,0,92,1.0255559522000104
Amador,2022-12-25,0.95,9,3,101,2,106,1.2188049164197037
Amador,2023-01-01,0.5,5,1,80,0,98,1.090601853411128
Amador,2023-01-01,0.04999999999999999,1,0,50,0,92,1.0090982205008117
Amador,2023-01-01,0.95,10,3,123,2,106,1.1652694777385766
Amador,2023-01-08,0.5,5,1,88,0,99,1.0528611289944116
Amador,2023-01-08,0.04999999999999999,1,0,52,0,93,0.9901670554640116
Amador,2023-01-08,0.95,11,4,142.04999999999927,2,108,1.107771006937455
Amador,2023-01-15,0.5,6,1,93,0,100,1.013773948344005
Amador,2023-01-15,0.04999999999999999,1,0,52,0,93,0.960292630875627
Amador,2023-01-15,0.95,12,4,152,3,109,1.0573665612345693
Amador,2023-01-22,0.5,6,1,93,0,100,0.9814451635252104
Amador,2023-01-22,0.04999999999999999,1,0,51,0,94,0.925851284867835
Amador,2023-01-22,0.95,12,4,152,3,110,1.020372998531108
Amador,2023-01-29,0.5,5,1,89,0,101,0.9555194931616176
Amador,2023-01-29,0.04999999999999999,1,0,49,0,94,0.8943213421213289
Amador,2023-01-29,0.95,11,4,142,3,111,0.99516923323968
Amador,2023-02-05,0.5,5,1,83,0,102,0.9364269193179358
Amador,2023-02-05,0.04999999999999999,1,0,46,0,94,0.8736571784219199
Amador,2023-02-05,0.95,11,4,129,3,112,0.9794831554585376
Amador,2023-02-12,0.5,5,1,75,0,102,0.9235317118921954
Amador,2023-02-12,0.04999999999999999,1,0,43,0,95,0.8661677452781056
Amador,2023-02-12,0.95,10,4,112,3,113,0.9695693783016436
Amador,2023-02-19,0.5,4,1,68,0,103,0.918226613184173
Amador,2023-02-19,0.04999999999999999,1,0,39,0,95,0.868624649799725
Amador,2023-02-19,0.95,9,3,99,2,114,0.9650607381972456
Amador,2023-02-26,0.5,4,1,60,0,103,0.9187953369153604
Amador,2023-02-26,0.04999999999999999,1,0,36,0,96,0.8758993588136129
Amador,2023-02-26,0.95,8,3,88.04999999999927,2,114,0.9650573488808808
Amador,2023-03-05,0.5,3,1,54,0,104,0.9243027844503616
Amador,2023-03-05,0.04999999999999999,1,0,34,0,96,0.8875533302421681
Amador,2023-03-05,0.95,7,3,78,2,115,0.9686221253229996
Amador,2023-03-12,0.5,3,1,50,0,104,NA
Amador,2023-03-12,0.04999999999999999,0,0,31,0,96,NA
Amador,2023-03-12,0.95,7,3,71,2,116,NA
Amador,2022-06-12,0.5,NA,NA,NA,NA,NA,1.204772836905657
Amador,2022-06-12,0.04999999999999999,NA,NA,NA,NA,NA,1.05570687796546
Amador,2022-06-12,0.95,NA,NA,NA,NA,NA,1.4028917951592952
Butte,2022-06-19,0.5,37,3,352,1,443,1.0088948952268832
Butte,2022-06-19,0.04999999999999999,19,0,295,0,442,0.96731427687736
Butte,2022-06-19,0.95,62,8,411,6,448,1.0620735524106744
Butte,2022-06-26,0.5,38,3,382,1,445,1.006150884531175
Butte,2022-06-26,0.04999999999999999,20,1,323,0,442,0.9778135004281524
Butte,2022-06-26,0.95,64,8,447,8,453,1.049437349360742
Butte,2022-07-03,0.5,38,3,376,1,448,1.0274336000274915
Butte,2022-07-03,0.04999999999999999,20,0,318,0,443,0.9633581807535324
Butte,2022-07-03,0.95,63,8,444,8,457,1.0787813914672584
Butte,2022-07-10,0.5,38,3,380,1,450,0.9984580199729426
Butte,2022-07-10,0.04999999999999999,20,1,325,0,444,0.964617495401344
Butte,2022-07-10,0.95,63,8,441,8,461,1.0295430782437265
