date,county,quantile,hosp_census_with_covid,cases
2022-03-05,Alameda,0.05,84.94999999999993,462.94999999999993
2022-03-05,Alameda,0.95,122,8962.099999999999
2022-03-12,Alameda,0.5,76,2200
2022-03-12,Alameda,0.05,61,394.8499999999998
2022-03-12,Alameda,0.95,92,6971.149999999998
2022-03-19,Alameda,0.5,59,1831
2022-03-19,Alameda,0.05,46,316.94999999999993
2022-03-19,Alameda,0.95,73,5764.249999999996
2022-03-26,Alameda,0.5,49,1681
2022-03-26,Alameda,0.05,37,277
2022-03-26,Alameda,0.95,62,5439.049999999999
2022-04-02,Alameda,0.5,44,1589
2022-04-02,Alameda,0.05,32,268
2022-04-02,Alameda,0.95,56,5182.049999999999
2022-04-09,Alameda,0.5,42,1707.5
2022-04-09,Alameda,0.05,31,295.94999999999993
2022-04-09,Alameda,0.95,55,5545.199999999997
2022-04-16,Alameda,0.5,44,1854
2022-04-16,Alameda,0.05,33,316
2022-04-16,Alameda,0.95,57,6152
2022-04-23,Alameda,0.5,46,2092.5
2022-04-23,Alameda,0.05,35,353.94999999999993
2022-04-23,Alameda,0.95,59,6737
2022-04-30,Alameda,0.5,52,2366.5
2022-04-30,Alameda,0.05,39,404
2022-04-30,Alameda,0.95,65,7677.149999999998
2022-05-07,Alameda,0.5,59,2742
2022-05-07,Alameda,0.05,46,448.94999999999993
2022-05-07,Alameda,0.95,73,8907.499999999993
2022-05-14,Alameda,0.5,69,3285
2022-05-14,Alameda,0.05,55,500.94999999999993
2022-05-14,Alameda,0.95,86,10711.249999999996
2022-05-21,Alameda,0.5,85,4174.5
2022-05-21,Alameda,0.05,69,716.9499999999999
2022-05-21,Alameda,0.95,102,13206.64999999999
2022-05-28,Alameda,0.5,102,5001
2022-05-28,Alameda,0.05,84,854.9499999999999
2022-05-28,Alameda,0.95,122,16101.999999999985
2022-06-04,Alameda,0.5,123,6003.5
2022-06-04,Alameda,0.05,100,979.8999999999999
2022-06-04,Alameda,0.95,148,19300.79999999999
2022-06-11,Alameda,0.5,144,6859.5
2022-06-11,Alameda,0.05,104,1130
2022-06-11,Alameda,0.95,192,23411.399999999965
2022-06-18,Alameda,0.5,161,7383.5
2022-06-18,Alameda,0.05,95,1122
2022-06-18,Alameda,0.95,257,28036.949999999986
2022-06-25,Alameda,0.5,178,7819
2022-06-25,Alameda,0.05,85,1183.9499999999998
2022-06-25,Alameda,0.95,331.0499999999993,31591.249999999996
2022-07-02,Alameda,0.5,184,8070
2022-07-02,Alameda,0.05,76,1113.9499999999998
2022-07-02,Alameda,0.95,393,35786.84999999999
2022-07-09,Alameda,0.5,184,7869.5
2022-07-09,Alameda,0.05,69,980.8999999999999
2022-07-09,Alameda,0.95,427,36478.25
2022-07-16,Alameda,0.5,177,7443.5
2022-07-16,Alameda,0.05,62,999.9499999999999
2022-07-16,Alameda,0.95,427.0499999999993,32151.249999999967
2022-07-23,Alameda,0.5,162,6870
2022-07-23,Alameda,0.05,55,931.8499999999998
2022-07-23,Alameda,0.95,398,29738.999999999956
2022-07-30,Alameda,0.5,149,6160.5
2022-07-30,Alameda,0.05,51,809.7999999999997
2022-07-30,Alameda,0.95,348,25642.849999999988
2022-08-06,Alameda,0.5,134,5571
2022-08-06,Alameda,0.05,46,721.9499999999999
2022-08-06,Alameda,0.95,301,22711.199999999983
2022-08-13,Alameda,0.5,121,4933
2022-08-13,Alameda,0.05,43,705.9499999999999
2022-08-13,Alameda,0.95,255,19097.549999999992
2022-08-20,Alameda,0.5,110,4572.5
2022-08-20,Alameda,0.05,39,633.8999999999999
2022-08-20,Alameda,0.95,220,16894.249999999996
2022-08-27,Alameda,0.5,101,4233
2022-08-27,Alameda,0.05,37,571.9499999999999
2022-08-27,Alameda,0.95,188.04999999999927,15740.949999999972
2021-12-25,Amador,0.5,4,78
2021-12-25,Amador,0.05,1,34
2021-12-25,Amador,0.95,8,142
2022-01-01,Amador,0.5,6,144
2022-01-01,Amador,0.05,3,62
2022-01-01,Amador,0.95,11,254
2022-01-08,Amador,0.5,11,262
2022-01-08,Amador,0.05,5,110
2022-01-08,Amador,0.95,17,445
2022-01-15,Amador,0.5,16,387
2022-01-15,Amador,0.05,9,159
2022-01-15,Amador,0.95,24,660.0499999999993
2022-01-22,Amador,0.5,19,440
2022-01-22,Amador,0.05,12,190
2022-01-22,Amador,0.95,28,763
2022-01-29,Amador,0.5,19,380
2022-01-29,Amador,0.05,11,178.89999999999986
2022-01-29,Amador,0.95,27,713
2022-02-05,Amador,0.5,15,271
2022-02-05,Amador,0.05,9,137
2022-02-05,Amador,0.95,23,553
2022-02-12,Amador,0.5,11,179
2022-02-12,Amador,0.05,6,92
2022-02-12,Amador,0.95,18,407
2022-02-19,Amador,0.5,8,121
2022-02-19,Amador,0.05,3,62
2022-02-19,Amador,0.95,13,275.0499999999993
2022-02-26,Amador,0.5,5,84
2022-02-26,Amador,0.05,2,40
2022-02-26,Amador,0.95,10,186
2022-03-05,Amador,0.5,3,58
2022-03-05,Amador,0.05,1,26
2022-03-05,Amador,0.95,7,124
2022-03-12,Amador,0.5,2,38
2022-03-12,Amador,0.05,0,16
2022-03-12,Amador,0.95,5,82
2022-03-19,Amador,0.5,1,24
2022-03-19,Amador,0.05,0,9
2022-03-19,Amador,0.95,4,56
2022-03-26,Amador,0.5,1,15
2022-03-26,Amador,0.05,0,6
2022-03-26,Amador,0.95,3,35
2022-04-02,Amador,0.5,0,12
2022-04-02,Amador,0.05,0,5
2022-04-02,Amador,0.95,2,28.049999999999272
2022-04-09,Amador,0.5,0,11
2022-04-09,Amador,0.05,0,4
2022-04-09,Amador,0.95,2,25
2022-04-16,Amador,0.5,0,12
2022-04-16,Amador,0.05,0,4
2022-04-16,Amador,0.95,2,25
2022-04-23,Amador,0.5,0,15
2022-04-23,Amador,0.05,0,5
2022-04-23,Amador,0.95,2,29.049999999999272
2022-04-30,Amador,0.5,0,19
2022-04-30,Amador,0.05,0,7
2022-04-30,Amador,0.95,2,37
2022-05-07,Amador,0.5,0,25
2022-05-07,Amador,0.05,0,10
2022-05-07,Amador,0.95,2,48
2022-05-14,Amador,0.5,1,37
2022-05-14,Amador,0.05,0,15
2022-05-14,Amador,0.95,2,67.04999999999927
2022-05-21,Amador,0.5,1,58
2022-05-21,Amador,0.05,0,24
2022-05-21,Amador,0.95,3,105
2022-05-28,Amador,0.5,2,91
2022-05-28,Amador,0.05,0,38
2022-05-28,Amador,0.95,4,165.04999999999927
2022-06-04,Amador,0.5,2,131
2022-06-04,Amador,0.05,0,54
2022-06-04,Amador,0.95,6,246
2022-06-11,Amador,0.5,3,181
2022-06-11,Amador,0.05,1,73
2022-06-11,Amador,0.95,9,406
2022-06-18,Amador,0.5,5,240
2022-06-18,Amador,0.05,1,93
2022-06-18,Amador,0.95,12,622
2022-06-25,Amador,0.5,6,294
2022-06-25,Amador,0.05,1,110
2022-06-25,Amador,0.95,16,871.0499999999993
2022-07-02,Amador,0.5,7,336
2022-07-02,Amador,0.05,2,123
2022-07-02,Amador,0.95,19,934
2022-07-09,Amador,0.5,7,342
2022-07-09,Amador,0.05,2,129
2022-07-09,Amador,0.95,18,856.0499999999993
2022-07-16,Amador,0.5,7,327
2022-07-16,Amador,0.05,2,124
2022-07-16,Amador,0.95,16,716
2022-07-23,Amador,0.5,6,285
2022-07-23,Amador,0.05,2,120
2022-07-23,Amador,0.95,14,610
2022-07-30,Amador,0.5,5,243
2022-07-30,Amador,0.05,1,100.94999999999993
2022-07-30,Amador,0.95,12,498
2022-08-06,Amador,0.5,5,207
2022-08-06,Amador,0.05,1,85
2022-08-06,Amador,0.95,10,415
2022-08-13,Amador,0.5,4,176
2022-08-13,Amador,0.05,1,68
2022-08-13,Amador,0.95,9,356
2022-08-20,Amador,0.5,3,152
2022-08-20,Amador,0.05,0,60
2022-08-20,Amador,0.95,8,312
2022-08-27,Amador,0.5,3,130.5
2022-08-27,Amador,0.05,0,51
2022-08-27,Amador,0.95,7,268
2021-12-25,Butte,0.5,23,273
2021-12-25,Butte,0.05,15,51
2021-12-25,Butte,0.95,33,801
2022-01-01,Butte,0.5,32,451.5
2022-01-01,Butte,0.05,22,83
2022-01-01,Butte,0.95,43,1324.0499999999993
2022-01-08,Butte,0.5,47,728
2022-01-08,Butte,0.05,34,140
2022-01-08,Butte,0.95,60,2181.199999999997
2022-01-15,Butte,0.5,66,1077
2022-01-15,Butte,0.05,51,198
2022-01-15,Butte,0.95,83,3213.399999999994
2022-01-22,Butte,0.5,86,1442.5
2022-01-22,Butte,0.05,69,274.94999999999993
2022-01-22,Butte,0.95,104,4433.049999999999
2022-01-29,Butte,0.5,96,1592
2022-01-29,Butte,0.05,78,316.89999999999986
2022-01-29,Butte,0.95,115,4907.799999999988
2022-02-05,Butte,0.5,93,1520
2022-02-05,Butte,0.05,75,306
2022-02-05,Butte,0.95,112,4672.049999999999
2022-02-12,Butte,0.5,78,1236.5
2022-02-12,Butte,0.05,62,236
2022-02-12,Butte,0.95,95,3857.2499999999964
2022-02-19,Butte,0.5,60,952
2022-02-19,Butte,0.05,47,198.94999999999993
2022-02-19,Butte,0.95,76,2931.0499999999993
2022-02-26,Butte,0.5,44,690
2022-02-26,Butte,0.05,32,137
2022-02-26,Butte,0.95,57,2113.0499999999993
2022-03-05,Butte,0.5,31,494
2022-03-05,Butte,0.05,21,102
2022-03-05,Butte,0.95,41,1549.0999999999985
2022-03-12,Butte,0.5,21,342
2022-03-12,Butte,0.05,14,68
2022-03-12,Butte,0.95,30,1078
2022-03-19,Butte,0.5,15,241
2022-03-19,Butte,0.05,9,47
2022-03-19,Butte,0.95,22,762
2022-03-26,Butte,0.5,11,181
2022-03-26,Butte,0.05,6,36
2022-03-26,Butte,0.95,17,576
2022-04-02,Butte,0.5,8,139
2022-04-02,Butte,0.05,4,28
2022-04-02,Butte,0.95,14,453.0499999999993
2022-04-09,Butte,0.5,6,115
2022-04-09,Butte,0.05,2,21
2022-04-09,Butte,0.95,11,361.0499999999993
2022-04-16,Butte,0.5,5,96
2022-04-16,Butte,0.05,2,19
2022-04-16,Butte,0.95,10,312.0499999999993
2022-04-23,Butte,0.5,5,90
2022-04-23,Butte,0.05,1,17
2022-04-23,Butte,0.95,9,286
2022-04-30,Butte,0.5,5,90
2022-04-30,Butte,0.05,1.9499999999999318,17
2022-04-30,Butte,0.95,9,296
2022-05-07,Butte,0.5,5,105
2022-05-07,Butte,0.05,2,19
2022-05-07,Butte,0.95,10,330
2022-05-14,Butte,0.5,6,135
2022-05-14,Butte,0.05,3,26
2022-05-14,Butte,0.95,12,425
2022-05-21,Butte,0.5,9,195
2022-05-21,Butte,0.05,4,37
2022-05-21,Butte,0.95,15,614
2022-05-28,Butte,0.5,14,313
2022-05-28,Butte,0.05,8,59
2022-05-28,Butte,0.95,22,975.0499999999993
2022-06-04,Butte,0.5,23,504
2022-06-04,Butte,0.05,14,94
2022-06-04,Butte,0.95,34,1562.0499999999993
2022-06-11,Butte,0.5,36,786
2022-06-11,Butte,0.05,20,143
2022-06-11,Butte,0.95,56,2559
2022-06-18,Butte,0.5,54,1092.5
2022-06-18,Butte,0.05,27,208
2022-06-18,Butte,0.95,91,3798.0999999999985
2022-06-25,Butte,0.5,72,1456
2022-06-25,Butte,0.05,34,249
2022-06-25,Butte,0.95,132.04999999999927,5119
2022-07-02,Butte,0.5,87,1723.5
2022-07-02,Butte,0.05,40,299
2022-07-02,Butte,0.95,162,5915.399999999994
2022-07-09,Butte,0.5,90,1763.5
2022-07-09,Butte,0.05,45,318
2022-07-09,Butte,0.95,165,5829.149999999998
2022-07-16,Butte,0.5,85,1600.5
2022-07-16,Butte,0.05,45,292.94999999999993
2022-07-16,Butte,0.95,151,4954.049999999999
2022-07-23,Butte,0.5,73,1344.5
2022-07-23,Butte,0.05,41,249.94999999999993
2022-07-23,Butte,0.95,127,4252.69999999999
2022-07-30,Butte,0.5,61,1095
2022-07-30,Butte,0.05,33,198
2022-07-30,Butte,0.95,105,3325.399999999994
2022-08-06,Butte,0.5,49,880
2022-08-06,Butte,0.05,26,164
2022-08-06,Butte,0.95,87,2801
2022-08-13,Butte,0.5,40,724
2022-08-13,Butte,0.05,21,140
2022-08-13,Butte,0.95,72,2224.199999999997
2022-08-20,Butte,0.5,33,622
2022-08-20,Butte,0.05,17,114
2022-08-20,Butte,0.95,61,1973.0999999999985
2022-08-27,Butte,0.5,28,521
2022-08-27,Butte,0.05,15,97
2022-08-27,Butte,0.95,52,1659.0499999999993
2021-12-25,Calaveras,0.5,2,94
2021-12-25,Calaveras,0.05,0,63
2021-12-25,Calaveras,0.95,5,138
2022-01-01,Calaveras,0.5,4,179
2022-01-01,Calaveras,0.05,1,127
2022-01-01,Calaveras,0.95,8,252
2022-01-08,Calaveras,0.5,7,391
2022-01-08,Calaveras,0.05,3,270
2022-01-08,Calaveras,0.95,13,510
2022-01-15,Calaveras,0.5,11,571
2022-01-15,Calaveras,0.05,6,382
2022-01-15,Calaveras,0.95,18,747
2022-01-22,Calaveras,0.5,11,512
2022-01-22,Calaveras,0.05,6,353
2022-01-22,Calaveras,0.95,18,668
2022-01-29,Calaveras,0.5,9,327
2022-01-29,Calaveras,0.05,4,238
2022-01-29,Calaveras,0.95,15,443
2022-02-05,Calaveras,0.5,6,200
2022-02-05,Calaveras,0.05,2,143
2022-02-05,Calaveras,0.95,10,279
2022-02-12,Calaveras,0.5,3,113
2022-02-12,Calaveras,0.05,1,76
2022-02-12,Calaveras,0.95,7,158
2022-02-19,Calaveras,0.5,2,61
2022-02-19,Calaveras,0.05,0,39
2022-02-19,Calaveras,0.95,4,90
2022-02-26,Calaveras,0.5,1,36
2022-02-26,Calaveras,0.05,0,21
2022-02-26,Calaveras,0.95,3,57
2022-03-05,Calaveras,0.5,0,24
2022-03-05,Calaveras,0.05,0,12
2022-03-05,Calaveras,0.95,2,39
2022-03-12,Calaveras,0.5,0,17
2022-03-12,Calaveras,0.05,0,9
2022-03-12,Calaveras,0.95,2,30
2022-03-19,Calaveras,0.5,0,15
2022-03-19,Calaveras,0.05,0,7
2022-03-19,Calaveras,0.95,1,25
2022-03-26,Calaveras,0.5,0,12
2022-03-26,Calaveras,0.05,0,6
2022-03-26,Calaveras,0.95,1,21
2022-04-02,Calaveras,0.5,0,12
2022-04-02,Calaveras,0.05,0,6
2022-04-02,Calaveras,0.95,1,20
2022-04-09,Calaveras,0.5,0,13
2022-04-09,Calaveras,0.05,0,7
2022-04-09,Calaveras,0.95,1,22
2022-04-16,Calaveras,0.5,0,17
2022-04-16,Calaveras,0.05,0,9
2022-04-16,Calaveras,0.95,1,27
2022-04-23,Calaveras,0.5,0,21
2022-04-23,Calaveras,0.05,0,12
2022-04-23,Calaveras,0.95,1,33
2022-04-30,Calaveras,0.5,0,25
2022-04-30,Calaveras,0.05,0,15
2022-04-30,Calaveras,0.95,1,38
2022-05-07,Calaveras,0.5,0,29
2022-05-07,Calaveras,0.05,0,18
2022-05-07,Calaveras,0.95,1,44
2022-05-14,Calaveras,0.5,0,37
2022-05-14,Calaveras,0.05,0,23
2022-05-14,Calaveras,0.95,2,54
2022-05-21,Calaveras,0.5,0,49
2022-05-21,Calaveras,0.05,0,32
2022-05-21,Calaveras,0.95,2,71
2022-05-28,Calaveras,0.5,0,72
2022-05-28,Calaveras,0.05,0,48
2022-05-28,Calaveras,0.95,2,101
2022-06-04,Calaveras,0.5,1,123
2022-06-04,Calaveras,0.05,0,81
2022-06-04,Calaveras,0.95,3,176
2022-06-11,Calaveras,0.5,2,217
2022-06-11,Calaveras,0.05,0,123
2022-06-11,Calaveras,0.95,5,361
2022-06-18,Calaveras,0.5,3,362.5
2022-06-18,Calaveras,0.05,0,173
2022-06-18,Calaveras,0.95,8,704
2022-06-25,Calaveras,0.5,5,557
2022-06-25,Calaveras,0.05,1,228
2022-06-25,Calaveras,0.95,13,1171
2022-07-02,Calaveras,0.5,7,748
2022-07-02,Calaveras,0.05,1,283
2022-07-02,Calaveras,0.95,16,1453.0499999999993
2022-07-09,Calaveras,0.5,8,829.5
2022-07-09,Calaveras,0.05,2,334
2022-07-09,Calaveras,0.95,16,1406
2022-07-16,Calaveras,0.5,7,769
2022-07-16,Calaveras,0.05,2,367.94999999999993
2022-07-16,Calaveras,0.95,14,1169
2022-07-23,Calaveras,0.5,6,636
2022-07-23,Calaveras,0.05,2,340
2022-07-23,Calaveras,0.95,12,948
2022-07-30,Calaveras,0.5,5,499
2022-07-30,Calaveras,0.05,1,260.94999999999993
2022-07-30,Calaveras,0.95,11,757.0499999999993
2022-08-06,Calaveras,0.5,4,388
2022-08-06,Calaveras,0.05,1,191
2022-08-06,Calaveras,0.95,9,632.0499999999993
2022-08-13,Calaveras,0.5,3,303
2022-08-13,Calaveras,0.05,0,141
2022-08-13,Calaveras,0.95,8,518
2022-08-20,Calaveras,0.5,3,243
2022-08-20,Calaveras,0.05,0,111
2022-08-20,Calaveras,0.95,7,436
2022-08-27,Calaveras,0.5,2,200
2022-08-27,Calaveras,0.05,0,95
2022-08-27,Calaveras,0.95,6,362
2021-12-25,Colusa,0.5,1,25
2021-12-25,Colusa,0.05,0,13
2021-12-25,Colusa,0.95,4,40
2022-01-01,Colusa,0.5,2,49
2022-01-01,Colusa,0.05,0,32
2022-01-01,Colusa,0.95,6,70
2022-01-08,Colusa,0.5,4,89
2022-01-08,Colusa,0.05,1,63
2022-01-08,Colusa,0.95,8,117
2022-01-15,Colusa,0.5,6,137
2022-01-15,Colusa,0.05,3,104
2022-01-15,Colusa,0.95,11,173
2022-01-22,Colusa,0.5,8,154
2022-01-22,Colusa,0.05,4,120
2022-01-22,Colusa,0.95,13,193
2022-01-29,Colusa,0.5,7,125
2022-01-29,Colusa,0.05,3,95
2022-01-29,Colusa,0.95,12,158
2022-02-05,Colusa,0.5,5,84
2022-02-05,Colusa,0.05,2,60
2022-02-05,Colusa,0.95,10,110
2022-02-12,Colusa,0.5,4,51
2022-02-12,Colusa,0.05,1,33
2022-02-12,Colusa,0.95,7,70
2022-02-19,Colusa,0.5,2,29
2022-02-19,Colusa,0.05,0,17
2022-02-19,Colusa,0.95,5,44
2022-02-26,Colusa,0.5,1,17
2022-02-26,Colusa,0.05,0,9
2022-02-26,Colusa,0.95,4,29
2022-03-05,Colusa,0.5,1,11
2022-03-05,Colusa,0.05,0,4
2022-03-05,Colusa,0.95,3,20
2022-03-12,Colusa,0.5,0,6
2022-03-12,Colusa,0.05,0,2
2022-03-12,Colusa,0.95,2,11
2022-03-19,Colusa,0.5,0,4
2022-03-19,Colusa,0.05,0,1
2022-03-19,Colusa,0.95,1.0499999999992724,9
2022-03-26,Colusa,0.5,0,4
2022-03-26,Colusa,0.05,0,1
2022-03-26,Colusa,0.95,1,8
2022-04-02,Colusa,0.5,0,3
2022-04-02,Colusa,0.05,0,1
2022-04-02,Colusa,0.95,1,7
2022-04-09,Colusa,0.5,0,3
2022-04-09,Colusa,0.05,0,0
2022-04-09,Colusa,0.95,1,7
2022-04-16,Colusa,0.5,0,3
2022-04-16,Colusa,0.05,0,0
2022-04-16,Colusa,0.95,1,6
2022-04-23,Colusa,0.5,0,3
2022-04-23,Colusa,0.05,0,0
2022-04-23,Colusa,0.95,1,6
2022-04-30,Colusa,0.5,0,3
2022-04-30,Colusa,0.05,0,1
2022-04-30,Colusa,0.95,1,7
2022-05-07,Colusa,0.5,0,4
2022-05-07,Colusa,0.05,0,1
2022-05-07,Colusa,0.95,1,8
2022-05-14,Colusa,0.5,0,5
2022-05-14,Colusa,0.05,0,2
2022-05-14,Colusa,0.95,1,10
2022-05-21,Colusa,0.5,0,7
2022-05-21,Colusa,0.05,0,3
2022-05-21,Colusa,0.95,1,13
2022-05-28,Colusa,0.5,0,14
2022-05-28,Colusa,0.05,0,8
2022-05-28,Colusa,0.95,1,22
2022-06-04,Colusa,0.5,0,33
2022-06-04,Colusa,0.05,0,21
2022-06-04,Colusa,0.95,2,48
2022-06-11,Colusa,0.5,1,78
2022-06-11,Colusa,0.05,0,44
2022-06-11,Colusa,0.95,4,128
2022-06-18,Colusa,0.5,3,170
2022-06-18,Colusa,0.05,0,78.94999999999993
2022-06-18,Colusa,0.95,9,345
2022-06-25,Colusa,0.5,6,316
2022-06-25,Colusa,0.05,1,126
2022-06-25,Colusa,0.95,16,619
2022-07-02,Colusa,0.5,9,434
2022-07-02,Colusa,0.05,2,183
2022-07-02,Colusa,0.95,19,666
2022-07-09,Colusa,0.5,9,387
2022-07-09,Colusa,0.05,3,216
2022-07-09,Colusa,0.95,17,617
2022-07-16,Colusa,0.5,7,303
2022-07-16,Colusa,0.05,2,141
2022-07-16,Colusa,0.95,14,504
2022-07-23,Colusa,0.5,5,215
2022-07-23,Colusa,0.05,1,78.94999999999993
2022-07-23,Colusa,0.95,11,384.0499999999993
2022-07-30,Colusa,0.5,3,140
2022-07-30,Colusa,0.05,0,49
2022-07-30,Colusa,0.95,8,294
2022-08-06,Colusa,0.5,2,92
2022-08-06,Colusa,0.05,0,36
2022-08-06,Colusa,0.95,7,224
2022-08-13,Colusa,0.5,2,66
2022-08-13,Colusa,0.05,0,28
2022-08-13,Colusa,0.95,5,172
2022-08-20,Colusa,0.5,1,50
2022-08-20,Colusa,0.05,0,24
2022-08-20,Colusa,0.95,4,132
2022-08-27,Colusa,0.5,1,43
2022-08-27,Colusa,0.05,0,23
2022-08-27,Colusa,0.95,4,104
2021-12-25,Contra Costa,0.5,61,1896
