date,county,prop_omicron_cases
2022-01-10,Yuba,0.6093707235473927
2022-01-11,Alameda,0.7086405738078718
2022-01-11,Alpine,0.622403449159102
2022-01-11,Amador,0.5064756745982384
2022-01-11,Butte,0.7379477618760915
2022-01-11,Calaveras,0.6248505877336357
2022-01-11,Colusa,0.5813757518800724
2022-01-11,Contra Costa,0.6220946656731173
2022-01-11,Del Norte,0.6121401789680891
2022-01-11,El Dorado,0.6061171937886598
2022-01-11,Fresno,0.5535083258455695
2022-01-11,Glenn,0.6134372099437183
2022-01-11,Humboldt,0.6128488780755064
2022-01-11,Imperial,0.5853881993344724
2022-01-11,Inyo,0.6729495535563773
2022-01-11,Kern,0.6083211684840245
2022-01-11,Kings,0.5385005181258522
2022-01-11,Lake,0.5345705922137459
2022-01-11,Lassen,0.6660203978885775
2022-01-11,Los Angeles,0.883966290383984
2022-01-11,Madera,0.5409071275903394
2022-01-11,Marin,0.6672344401919347
2022-01-11,Mariposa,0.5257051246864402
2022-01-11,Mendocino,0.4355097269565525
2022-01-11,Merced,0.5870255116118431
2022-01-11,Mono,0.5004439963510509
2022-01-11,Monterey,0.6268036245869494
2022-01-11,Napa,0.6171126622959778
2022-01-11,Nevada,0.5496784419410119
2022-01-11,Orange,0.6988413256125521
2022-01-11,Placer,0.572062854782255
2022-01-11,Plumas,0.5916670177688013
2022-01-11,Riverside,0.5938906536656173
2022-01-11,Sacramento,0.635249232522421
2022-01-11,San Benito,0.6900591041866534
2022-01-11,San Bernardino,0.7200332657627486
2022-01-11,San Diego,0.8555985731597316
2022-01-11,San Francisco,0.6107016565393542
2022-01-11,San Joaquin,0.651070972897654
2022-01-11,San Luis Obispo,0.6659357161810964
2022-01-11,San Mateo,0.7601413376358411
2022-01-11,Santa Barbara,0.619310892843829
2022-01-11,Santa Clara,0.8550409661654583
2022-01-11,Santa Cruz,0.6988259490584776
2022-01-11,Shasta,0.5979687955138935
2022-01-11,Sierra,0.5734136761370793
2022-01-11,Siskiyou,0.6667782607485913
2022-01-11,Solano,0.6279493368105717
2022-01-11,Sonoma,0.6627845508066577
2022-01-11,Stanislaus,0.4994408842885101
2022-01-11,Sutter,0.5916469138432726
2022-01-11,Tehama,0.4643889992136046
2022-01-11,Trinity,0.4951933858789844
2022-01-11,Tulare,0.48479765642584294
2022-01-11,Tuolumne,0.5512941310945166
2022-01-11,Ventura,0.735401072772403
2022-01-11,Yolo,0.6984582516103033
2022-01-11,Yuba,0.6219992825021393
2022-01-12,Alameda,0.7196216031865147
2022-01-12,Alpine,0.6342881510840941
2022-01-12,Amador,0.5198002419645693
2022-01-12,Butte,0.7481980689529654
2022-01-12,Calaveras,0.6372657847579417
2022-01-12,Colusa,0.5940490395302938
2022-01-12,Contra Costa,0.6346541875649309
2022-01-12,Del Norte,0.624552327101777
2022-01-12,El Dorado,0.6188338987368478
2022-01-12,Fresno,0.5667600619550826
2022-01-12,Glenn,0.6259299467970233
2022-01-12,Humboldt,0.6255066825629324
2022-01-12,Imperial,0.5983508753171217
2022-01-12,Inyo,0.6844888589869164
2022-01-12,Kern,0.6210531318855095
2022-01-12,Kings,0.5518263762629493
2022-01-12,Lake,0.5478160872359591
2022-01-12,Lassen,0.6775852966109582
2022-01-12,Los Angeles,0.8893717550471839
2022-01-12,Madera,0.5542105851363262
2022-01-12,Marin,0.6790227739881325
2022-01-12,Mariposa,0.5388922170990513
2022-01-12,Mendocino,0.44872140857812015
2022-01-12,Merced,0.5999868277547443
2022-01-12,Mono,0.513625627590688
2022-01-12,Monterey,0.6392917808923494
2022-01-12,Napa,0.6296790744244403
2022-01-12,Nevada,0.5629165407359822
2022-01-12,Orange,0.7100393545063413
2022-01-12,Placer,0.5851570430985885
2022-01-12,Plumas,0.6039469127777708
2022-01-12,Riverside,0.6067968805492046
2022-01-12,Sacramento,0.64762092031521
2022-01-12,San Benito,0.7014143011182821
2022-01-12,San Bernardino,0.730750075084516
2022-01-12,San Diego,0.8621108609202969
2022-01-12,San Francisco,0.623395295621976
2022-01-12,San Joaquin,0.6631826349768356
2022-01-12,San Luis Obispo,0.6777885834991679
2022-01-12,San Mateo,0.7698057350246954
2022-01-12,Santa Barbara,0.6319004564637637
2022-01-12,Santa Clara,0.8615834120671206
2022-01-12,Santa Cruz,0.7100088369889589
2022-01-12,Shasta,0.6107644860821326
2022-01-12,Sierra,0.5858899330640698
2022-01-12,Siskiyou,0.6783037565182863
2022-01-12,Solano,0.6404118448558065
2022-01-12,Sonoma,0.6746896885413559
2022-01-12,Stanislaus,0.5128732747377084
2022-01-12,Sutter,0.6045077289642777
2022-01-12,Tehama,0.47770868738557415
2022-01-12,Trinity,0.5083287825460352
2022-01-12,Tulare,0.4982314688366909
2022-01-12,Tuolumne,0.5644919148502501
2022-01-12,Ventura,0.7457330885386305
2022-01-12,Yolo,0.7096291536650959
2022-01-12,Yuba,0.6344657442012612
2022-01-13,Alameda,0.7303463124363762
2022-01-13,Alpine,0.6460185051921716
2022-01-13,Amador,0.5330970270017461
2022-01-13,Butte,0.758179365534335
2022-01-13,Calaveras,0.6495021347588185
2022-01-13,Colusa,0.606601564693996
2022-01-13,Contra Costa,0.6470331959664632
2022-01-13,Del Norte,0.6368063796902013
2022-01-13,El Dorado,0.6313903658054233
2022-01-13,Fresno,0.5799170500579304
2022-01-13,Glenn,0.6382593979590702
2022-01-13,Humboldt,0.6379954550330887
2022-01-13,Imperial,0.6111778134458888
2022-01-13,Inyo,0.695808663279831
2022-01-13,Kern,0.6336206554699649
2022-01-13,Kings,0.5650783269559612
2022-01-13,Lake,0.5609947695189017
2022-01-13,Lassen,0.6889417562328737
2022-01-13,Los Angeles,0.8945554512603545
2022-01-13,Madera,0.5674369951244036
2022-01-13,Marin,0.6905880582637196
2022-01-13,Mariposa,0.5520259000743319
2022-01-13,Mendocino,0.462005576428039
2022-01-13,Merced,0.6128098677642934
2022-01-13,Mono,0.5267886281170916
2022-01-13,Monterey,0.6515944732958088
2022-01-13,Napa,0.642073148097761
2022-01-13,Nevada,0.5760658926561455
2022-01-13,Orange,0.7209873156463149
2022-01-13,Placer,0.5981322384623575
2022-01-13,Plumas,0.6161021152097607
2022-01-13,Riverside,0.6195557187339807
2022-01-13,Sacramento,0.65979775700738
2022-01-13,San Benito,0.7125274888624886
2022-01-13,San Bernardino,0.7412040929128112
2022-01-13,San Diego,0.8683749653158046
2022-01-13,San Francisco,0.6359220459101315
2022-01-13,San Joaquin,0.6750838821999028
2022-01-13,San Luis Obispo,0.6894172047484574
2022-01-13,San Mateo,0.7791940714841338
2022-01-13,Santa Barbara,0.6443129770304565
2022-01-13,Santa Clara,0.867876204086405
2022-01-13,Santa Cruz,0.720942723053027
2022-01-13,Shasta,0.6234102414645479
2022-01-13,Sierra,0.5982606290712422
2022-01-13,Siskiyou,0.6896218036517444
2022-01-13,Solano,0.6526880730600154
2022-01-13,Sonoma,0.6863736585420694
2022-01-13,Stanislaus,0.5262871442502544
2022-01-13,Sutter,0.617226332108692
2022-01-13,Tehama,0.4910599651359755
2022-01-13,Trinity,0.5214531273453457
2022-01-13,Tulare,0.5116678649960001
2022-01-13,Tuolumne,0.5775994309559401
2022-01-13,Ventura,0.7557957480433599
2022-01-13,Yolo,0.7205526256158762
2022-01-13,Yuba,0.6467559145760136
2022-01-14,Alameda,0.7408086050044432
2022-01-14,Alpine,0.6575831591774125
2022-01-14,Amador,0.5463474382878541
2022-01-14,Butte,0.7678882889751617
2022-01-14,Calaveras,0.6615465708571825
2022-01-14,Colusa,0.6190185063309621
2022-01-14,Contra Costa,0.659218053317293
2022-01-14,Del Norte,0.6488889936231118
2022-01-14,El Dorado,0.643771993414696
2022-01-14,Fresno,0.5929614991888432
2022-01-14,Glenn,0.6504119557709904
2022-01-14,Humboldt,0.6503009684705745
2022-01-14,Imperial,0.6238530108486581
2022-01-14,Inyo,0.7068999020348959
2022-01-14,Kern,0.646009122804191
2022-01-14,Kings,0.5782380434953674
2022-01-14,Lake,0.5740886991298572
2022-01-14,Lassen,0.7000803705083979
2022-01-14,Los Angeles,0.8995237036760805
2022-01-14,Madera,0.5805681717652219
2022-01-14,Marin,0.7019204804450628
2022-01-14,Mariposa,0.5650884592081669
2022-01-14,Mendocino,0.4753437159012863
2022-01-14,Merced,0.6254786603427361
2022-01-14,Mono,0.5399151295772957
2022-01-14,Monterey,0.6636984429229978
2022-01-14,Napa,0.6542810924736041
2022-01-14,Nevada,0.5891087373119223
2022-01-14,Orange,0.7316781953377097
2022-01-14,Placer,0.6109716450527847
2022-01-14,Plumas,0.6281195049743634
2022-01-14,Riverside,0.6321515538067224
2022-01-14,Sacramento,0.671767122893552
2022-01-14,San Benito,0.723390870788115
2022-01-14,San Bernardino,0.751390298166001
2022-01-14,San Diego,0.8743962690031425
2022-01-14,San Francisco,0.6482674938042546
2022-01-14,San Joaquin,0.6867634216671076
2022-01-14,San Luis Obispo,0.700811568814489
2022-01-14,San Mateo,0.7883050243916007
2022-01-14,Santa Barbara,0.6565346354041212
2022-01-14,Santa Clara,0.8739247701012787
2022-01-14,Santa Cruz,0.7316206031589699
2022-01-14,Shasta,0.6358909806887802
2022-01-14,Sierra,0.6105117133017195
2022-01-14,Siskiyou,0.7007230818757622
2022-01-14,Solano,0.6647648817188618
2022-01-14,Sonoma,0.697826183649781
2022-01-14,Stanislaus,0.5396632454163003
2022-01-14,Sutter,0.629787263174748
2022-01-14,Tehama,0.504423939075823
2022-01-14,Trinity,0.534548746801778
2022-01-14,Tulare,0.5250874682305996
2022-01-14,Tuolumne,0.5905991393287808
2022-01-14,Ventura,0.7655854690378774
2022-01-14,Yolo,0.7312216468579348
2022-01-14,Yuba,0.6588564792484575
2022-01-15,Alameda,0.7510034187019858
2022-01-15,Alpine,0.6689714418102676
2022-01-15,Amador,0.559533140240282
2022-01-15,Butte,0.7773224174110857
2022-01-15,Calaveras,0.6733869539434019
2022-01-15,Colusa,0.6312856947408302
2022-01-15,Contra Costa,0.6711960979097878
2022-01-15,Del Norte,0.6607876303654957
2022-01-15,El Dorado,0.6559650710288109
2022-01-15,Fresno,0.605876243144502
2022-01-15,Glenn,0.6623748659031141
2022-01-15,Humboldt,0.6624099260540334
2022-01-15,Imperial,0.6363612681960876
2022-01-15,Inyo,0.7177544707103779
2022-01-15,Kern,0.6582048387174879
2022-01-15,Kings,0.5912877162513688
2022-01-15,Lake,0.5870803977191562
2022-01-15,Lassen,0.7109926370602422
2022-01-15,Los Angeles,0.904282919881314
2022-01-15,Madera,0.5935864603199196
2022-01-15,Marin,0.7130112653586024
2022-01-15,Mariposa,0.5780625585893329
2022-01-15,Mendocino,0.48871700885808433
2022-01-15,Merced,0.6379780530062865
2022-01-15,Mono,0.55298745668374
2022-01-15,Monterey,0.6755914186132598
2022-01-15,Napa,0.6662900433302109
2022-01-15,Nevada,0.6020279006596654
2022-01-15,Orange,0.7421060303841637
2022-01-15,Placer,0.6236592011612929
2022-01-15,Plumas,0.639986565160184
2022-01-15,Riverside,0.6445696324188814
2022-01-15,Sacramento,0.6835174135555409
2022-01-15,San Benito,0.7339976930772926
2022-01-15,San Bernardino,0.7613046784798494
2022-01-15,San Diego,0.880180418595121
2022-01-15,San Francisco,0.6604181520574941
2022-01-15,San Joaquin,0.6982110035710841
2022-01-15,San Luis Obispo,0.7119627251971675
2022-01-15,San Mateo,0.7971381243112863
2022-01-15,Santa Barbara,0.6685525745594184
2022-01-15,Santa Clara,0.8797348044036593
2022-01-15,Santa Cruz,0.74203651464292
2022-01-15,Shasta,0.6481924706899501
2022-01-15,Sierra,0.6226296750664122
2022-01-15,Siskiyou,0.7115991624237895
2022-01-15,Solano,0.6766301170607625
2022-01-15,Sonoma,0.7090380420635061
2022-01-15,Stanislaus,0.5529825469811971
2022-01-15,Sutter,0.6421758794307917
2022-01-15,Tehama,0.5177816444193248
2022-01-15,Trinity,0.5475981159291544
2022-01-15,Tulare,0.5384709982785731
2022-01-15,Tuolumne,0.6034740866968235
2022-01-15,Ventura,0.7750996276467325
2022-01-15,Yolo,0.7416302271418368
2022-01-15,Yuba,0.6707550489082665
2022-01-16,Alameda,0.7609267000544138
2022-01-16,Alpine,0.6801733924834096
2022-01-16,Amador,0.5726361523533947
2022-01-16,Butte,0.7864802302738889
2022-01-16,Calaveras,0.6850121069500859
2022-01-16,Colusa,0.6433896684815451
2022-01-16,Contra Costa,0.6829556808993101
2022-01-16,Del Norte,0.6724905968627533
2022-01-16,El Dorado,0.6679568276263564
2022-01-16,Fresno,0.6186448257339006
2022-01-16,Glenn,0.6741362688019359
2022-01-16,Humboldt,0.674310004992548
2022-01-16,Imperial,0.6486882533962145
2022-01-16,Inyo,0.7283652270339673
2022-01-16,Kern,0.6701950768617222
2022-01-16,Kings,0.6042101454504203
2022-01-16,Lake,0.5999529379755327
2022-01-16,Lassen,0.7216709653083058
2022-01-16,Los Angeles,0.9088395592840927
2022-01-16,Madera,0.6064748281348916
2022-01-16,Marin,0.723852678445804
2022-01-16,Mariposa,0.5909313290489602
2022-01-16,Mendocino,0.5021064384044519
2022-01-16,Merced,0.6502937750732363
2022-01-16,Mono,0.5659882191896264
2022-01-16,Monterey,0.6872621502333797
2022-01-16,Napa,0.6780881033598471
2022-01-16,Nevada,0.6148068806106428
2022-01-16,Orange,0.7522658884615876
2022-01-16,Placer,0.636179652152986
2022-01-16,Plumas,0.6516914259731866
2022-01-16,Riverside,0.656796120746981
2022-01-16,Sacramento,0.6950380666098496
2022-01-16,San Benito,0.7443422318933203
2022-01-16,San Bernardino,0.7709441980456637
2022-01-16,San Diego,0.8857332819341922
2022-01-16,San Francisco,0.6723615053734581
2022-01-16,San Joaquin,0.7094174357456633
2022-01-16,San Luis Obispo,0.7228627873234219
2022-01-16,San Mateo,0.8056937069450893
2022-01-16,Santa Barbara,0.6803549387101276
2022-01-16,Santa Clara,0.8853122243216168
2022-01-16,Santa Cruz,0.7521855173031339
2022-01-16,Shasta,0.660301380411781
2022-01-16,Sierra,0.6346015960042393
2022-01-16,Siskiyou,0.7222425161706578
2022-01-16,Solano,0.6882726436503231
2022-01-16,Sonoma,0.720001073086061
2022-01-16,Stanislaus,0.5662263411352237
2022-01-16,Sutter,0.6543784138650717
2022-01-16,Tehama,0.5311141515178692
2022-01-16,Trinity,0.5605839487406924
2022-01-16,Tulare,0.5517993815931034
2022-01-16,Tuolumne,0.6162079899269942
2022-01-16,Ventura,0.7843365189980864
2022-01-16,Yolo,0.7517733886089603
2022-01-16,Yuba,0.6824401957067425
2022-01-17,Alameda,0.7705753724873676
2022-01-17,Alpine,0.6911797852923389
2022-01-17,Amador,0.5856389443725925
2022-01-17,Butte,0.7953610647789241
2022-01-17,Calaveras,0.6964118402322634
2022-01-17,Colusa,0.6553177246039343
2022-01-17,Contra Costa,0.6944861935111072
2022-01-17,Del Norte,0.6839870788064412
2022-01-17,El Dorado,0.6797354707989085
2022-01-17,Fresno,0.6312515779472296
2022-01-17,Glenn,0.6856852328021306
2022-01-17,Humboldt,0.6859898907442796
2022-01-17,Imperial,0.6608205561116711
2022-01-17,Inyo,0.7387259862365267
2022-01-17,Kern,0.6819681175140196
2022-01-17,Kings,0.61698882688895
2022-01-17,Lake,0.6126900269270086
2022-01-17,Lassen,0.7321086775825026
2022-01-17,Los Angeles,0.9132001045895258
2022-01-17,Madera,0.6192169485265346
2022-01-17,Marin,0.7344380207136371
2022-01-17,Mariposa,0.6036784513348387
2022-01-17,Mendocino,0.5154928960380477
2022-01-17,Merced,0.6624124913007955
2022-01-17,Mono,0.5789004007792664
2022-01-17,Monterey,0.6987004322824346
2022-01-17,Napa,0.6896643731564174
2022-01-17,Nevada,0.6274299250647515
2022-01-17,Orange,0.7621538416821149
2022-01-17,Placer,0.6485186146100353
2022-01-17,Plumas,0.663222903242618
2022-01-17,Riverside,0.6688181532999748
2022-01-17,Sacramento,0.7063195788155484
2022-01-17,San Benito,0.7544197733463518
2022-01-17,San Bernardino,0.7803067600854083
2022-01-17,San Diego,0.8910609077678451
2022-01-17,San Francisco,0.684086046314427
2022-01-17,San Joaquin,0.720374589055808
2022-01-17,San Luis Obispo,0.7335049272616496
2022-01-17,San Mateo,0.8139728626947459
2022-01-17,Santa Barbara,0.6919309026822793
2022-01-17,Santa Clara,0.8906631293108452
2022-01-17,Santa Cruz,0.7620636676902607
2022-01-17,Shasta,0.6722053257663883
2022-01-17,Sierra,0.6464151970790332
2022-01-17,Siskiyou,0.7326465150833932
2022-01-17,Solano,0.6996823671770954
2022-01-17,Sonoma,0.730708174171113
2022-01-17,Stanislaus,0.5793763469156427
2022-01-17,Sutter,0.6663820245346932
2022-01-17,Tehama,0.5444026719804986
2022-01-17,Trinity,0.5734892862271517
2022-01-17,Tulare,0.5650538591401519
2022-01-17,Tuolumne,0.6287853119099833
2022-01-17,Ventura,0.7932953136274701
2022-01-17,Yolo,0.7616471411504795
2022-01-17,Yuba,0.6939014806487516
2022-01-18,Alameda,0.7799472991221265
2022-01-18,Alpine,0.7019821476336985
2022-01-18,Amador,0.5985245263686879
2022-01-18,Butte,0.8039650691349437
2022-01-18,Calaveras,0.7075769681899321
2022-01-18,Colusa,0.6670579618972485
2022-01-18,Contra Costa,0.705778084610202
2022-01-18,Del Norte,0.6952671662180215
2022-01-18,El Dorado,0.6912902164393179
2022-01-18,Fresno,0.6436816863673891
2022-01-18,Glenn,0.6970117788966713
2022-01-18,Humboldt,0.697439301666038
2022-01-18,Imperial,0.6727457328194425
2022-01-18,Inyo,0.7488315095488799
2022-01-18,Kern,0.6935132756243119
2022-01-18,Kings,0.6296080297432827
2022-01-18,Lake,0.6252760822756249
2022-01-18,Lassen,0.7423000037503636
2022-01-18,Los Angeles,0.91737103581011
2022-01-18,Madera,0.6317972767080487
2022-01-18,Marin,0.744761615959758
2022-01-18,Mariposa,0.6162882333896342
2022-01-18,Mendocino,0.5288572898897971
2022-01-18,Merced,0.674321845911307
2022-01-18,Mono,0.591707443947649
2022-01-18,Monterey,0.7098971180026082
2022-01-18,Napa,0.7010089729752238
2022-01-18,Nevada,0.6398821016680505
2022-01-18,Orange,0.7717669340961263
2022-01-18,Placer,0.6606626312136542
2022-01-18,Plumas,0.6745705313127438
2022-01-18,Riverside,0.6806238719024359
2022-01-18,Sacramento,0.7173535138518966
2022-01-18,San Benito,0.7642265869368815
2022-01-18,San Bernardino,0.7893911647515973
2022-01-18,San Diego,0.8961694879189164
2022-01-18,San Francisco,0.6955813015472682
2022-01-18,San Joaquin,0.7310753940816286
2022-01-18,San Luis Obispo,0.7438833624110601
2022-01-18,San Mateo,0.8219773845325371
2022-01-18,Santa Barbara,0.7032706916656116
2022-01-18,Santa Clara,0.8957937626067434
2022-01-18,Santa Cruz,0.7716679873823601
2022-01-18,Shasta,0.6838929053149647
2022-01-18,Sierra,0.6580588801230389
2022-01-18,Siskiyou,0.7428054273027417
2022-01-18,Solano,0.7108502478503884
2022-01-18,Sonoma,0.7411532898163699
2022-01-18,Stanislaus,0.5924148085290103
2022-01-18,Sutter,0.6781748347047215
2022-01-18,Tehama,0.5576286631317922
2022-01-18,Trinity,0.5862975808888999
2022-01-18,Tulare,0.5782160904079062
2022-01-18,Tuolumne,0.6411913293340195
2022-01-18,Ventura,0.8019760104278814
2022-01-18,Yolo,0.7712484517938148
2022-01-18,Yuba,0.7051294720949963
2022-01-19,Alameda,0.7890412409654189
2022-01-19,Alpine,0.7125727733663362
2022-01-19,Amador,0.611276532773538
2022-01-19,Butte,0.8122931532044205
2022-01-19,Calaveras,0.718499317385982
2022-01-19,Colusa,0.6785993169435991
2022-01-19,Contra Costa,0.7168228689363754
2022-01-19,Del Norte,0.7063218714125467
2022-01-19,El Dorado,0.7026113091236469
2022-01-19,Fresno,0.6559212523102149
2022-01-19,Glenn,0.7081068972746626
2022-01-19,Humboldt,0.7086490042833885
2022-01-19,Imperial,0.6844523422897774
2022-01-19,Inyo,0.7586774864635233
2022-01-19,Kern,0.7048209192578971
2022-01-19,Kings,0.6420528657852705
2022-01-19,Lake,0.637696301081666
2022-01-19,Lassen,0.7522400697534438
2022-01-19,Los Angeles,0.921358806736263
2022-01-19,Madera,0.6442011171003651
2022-01-19,Marin,0.7548187908847219
2022-01-19,Mariposa,0.6287456810169622
2022-01-19,Mendocino,0.5421806527694996
2022-01-19,Merced,0.6860104969077283
2022-01-19,Mono,0.6043933300147852
2022-01-19,Monterey,0.7208441243405678
2022-01-19,Napa,0.7121130554743713
2022-01-19,Nevada,0.6521493587449436
2022-01-19,Orange,0.7811031439066188
2022-01-19,Placer,0.6725992160824873
2022-01-19,Plumas,0.6857245902105058
2022-01-19,Riverside,0.6922024548418771
2022-01-19,Sacramento,0.7281325011955537
2022-01-19,San Benito,0.773759893197409
2022-01-19,San Bernardino,0.7981970632359048
2022-01-19,San Diego,0.9010653220060233
2022-01-19,San Francisco,0.7068378485986092
2022-01-19,San Joaquin,0.7415138296477667
2022-01-19,San Luis Obispo,0.7539933348155975
2022-01-19,San Mateo,0.829709714834087
2022-01-19,Santa Barbara,0.7143655916107613
2022-01-19,Santa Clara,0.9007104754895925
2022-01-19,Santa Cruz,0.7809964260006178
2022-01-19,Shasta,0.6953537266761441
2022-01-19,Sierra,0.6695217637099876
2022-01-19,Siskiyou,0.752714406232685
2022-01-19,Solano,0.7217683047480056
2022-01-19,Sonoma,0.7513313929288392
2022-01-19,Stanislaus,0.6053245875043806
2022-01-19,Sutter,0.6897459637152393
2022-01-19,Tehama,0.5707739295912392
2022-01-19,Trinity,0.598992776968268
2022-01-19,Tulare,0.5912682524237048
2022-01-19,Tuolumne,0.6534121918255957
2022-01-19,Ventura,0.8103793868972697
2022-01-19,Yolo,0.7805752088491594
2022-01-19,Yuba,0.7161157556091187
2022-01-20,Alameda,0.7978568112756931
2022-01-20,Alpine,0.7229447306388123
2022-01-20,Amador,0.6238792995507978
2022-01-20,Butte,0.8203469373100063
2022-01-20,Calaveras,0.7291717265186544
2022-01-20,Colusa,0.6899315928814991
2022-01-20,Contra Costa,0.7276131264273583
2022-01-20,Del Norte,0.7171431395023183
2022-01-20,El Dorado,0.7136900334224723
2022-01-20,Fresno,0.6679573413449218
2022-01-20,Glenn,0.7189625558447376
2022-01-20,Humboldt,0.7196108194995011
2022-01-20,Imperial,0.6959299715117271
2022-01-20,Inyo,0.768260511312077
2022-01-20,Kern,0.7158824787191713
2022-01-20,Kings,0.6543093494719575
2022-01-20,Lake,0.649936720249263
2022-01-20,Lassen,0.7619248804997358
2022-01-20,Los Angeles,0.9251698237773601
2022-01-20,Madera,0.6564146815267923
2022-01-20,Marin,0.7646058487599794
2022-01-20,Mariposa,0.6410365613343891
2022-01-20,Mendocino,0.5554442487275424
2022-01-20,Merced,0.6974681407309296
2022-01-20,Mono,0.6169426535057063
2022-01-20,Monterey,0.731534428218422
2022-01-20,Napa,0.7229688097668567
2022-01-20,Nevada,0.6642185770123445
2022-01-20,Orange,0.7901613411802383
2022-01-20,Placer,0.6843168904441392
2022-01-20,Plumas,0.6966761270497649
2022-01-20,Riverside,0.7035441363191364
2022-01-20,Sacramento,0.7386502266310625
2022-01-20,San Benito,0.7830178262768104
2022-01-20,San Bernardino,0.8067249088532175
2022-01-20,San Diego,0.9057547847354367
2022-01-20,San Francisco,0.7178473234229785
2022-01-20,San Joaquin,0.7516849038300815
2022-01-20,San Luis Obispo,0.7638310838106086
2022-01-20,San Mateo,0.8371728917767443
2022-01-20,Santa Barbara,0.725207950663118
2022-01-20,Santa Clara,0.905419694180803
2022-01-20,Santa Cruz,0.7900478197330659
2022-01-20,Shasta,0.7065784238052938
2022-01-20,Sierra,0.6807937132143425
2022-01-20,Siskiyou,0.762369474067987
2022-01-20,Solano,0.7324296115787908
2022-01-20,Sonoma,0.7612384593512584
2022-01-20,Stanislaus,0.6180892477107081
2022-01-20,Sutter,0.7010855486543833
2022-01-20,Tehama,0.5838207208152766
2022-01-20,Trinity,0.6115593856028385
2022-01-20,Tulare,0.604193132675403
2022-01-20,Tuolumne,0.6654349720856031
2022-01-20,Ventura,0.8185069474019048
2022-01-20,Yolo,0.7896261815619294
2022-01-20,Yuba,0.7268529354944469
2022-01-21,Alameda,0.8063944268714819
2022-01-21,Alpine,0.7330918645414749
2022-01-21,Amador,0.6363179338013887
2022-01-21,Butte,0.828128699842039
2022-01-21,Calaveras,0.7395880387004407
2022-01-21,Colusa,0.7010454808781407
2022-01-21,Contra Costa,0.7381424931578471
2022-01-21,Del Norte,0.7277238516906166
2022-01-21,El Dorado,0.7245187164964163
2022-01-21,Fresno,0.6797780230108151
2022-01-21,Glenn,0.7295717010599463
2022-01-21,Humboldt,0.7303176201750499
2022-01-21,Imperial,0.7071692522345484
2022-01-21,Inyo,0.7775780547454835
2022-01-21,Kern,0.726690446764324
2022-01-21,Kings,0.6663644485404476
2022-01-21,Lake,0.6619842684068742
2022-01-21,Lassen,0.7713512976018031
2022-01-21,Los Angeles,0.9288104270712177
2022-01-21,Madera,0.6684251379518075
2022-01-21,Marin,0.7741200373603427
2022-01-21,Mariposa,0.6531474585348336
2022-01-21,Mendocino,0.5686296768748696
2022-01-21,Merced,0.708685527454151
2022-01-21,Mono,0.6293406902240819
2022-01-21,Monterey,0.7419620546708737
2022-01-21,Napa,0.7335694572180174
2022-01-21,Nevada,0.6760776118403721
2022-01-21,Orange,0.7989412418345406
2022-01-21,Placer,0.6958052086694801
2022-01-21,Plumas,0.7074169717008394
2022-01-21,Riverside,0.7146402164794953
2022-01-21,Sacramento,0.748901415014359
2022-01-21,San Benito,0.7919993922208727
2022-01-21,San Bernardino,0.8149759058391065
2022-01-21,San Diego,0.9102442957559508
2022-01-21,San Francisco,0.7286024192053193
2022-01-21,San Joaquin,0.7615846281342002
2022-01-21,San Luis Obispo,0.7733938127511111
2022-01-21,San Mateo,0.8443704958526624
2022-01-21,Santa Barbara,0.7357911721318909
2022-01-21,Santa Clara,0.9099278893579945
2022-01-21,Santa Cruz,0.7988218461304678
2022-01-21,Shasta,0.7175586654136945
2022-01-21,Sierra,0.6918653649861638
2022-01-21,Siskiyou,0.7717675002323527
2022-01-21,Solano,0.7428282844142753
2022-01-21,Sonoma,0.7708714362841923
2022-01-21,Stanislaus,0.6306931324107123
2022-01-21,Sutter,0.7121847570461225
2022-01-21,Tehama,0.5967518235224636
2022-01-21,Trinity,0.6239825542068131
2022-01-21,Tulare,0.6169742149557529
2022-01-21,Tuolumne,0.6772477068002329
2022-01-21,Ventura,0.8263608701327849
2022-01-21,Yolo,0.7984009760160667
2022-01-21,Yuba,0.737334628462092
2022-01-22,Alameda,0.8146552571194925
2022-01-22,Alpine,0.7430087947907292
2022-01-22,Amador,0.6485783752383781
2022-01-22,Butte,0.8356413242747703
2022-01-22,Calaveras,0.7497430865735978
2022-01-22,Colusa,0.7119325744047382
2022-01-22,Contra Costa,0.7484056445087881
2022-01-22,Del Norte,0.7380578216862647
2022-01-22,El Dorado,0.7350907224353713
2022-01-22,Fresno,0.6913724007059988
2022-01-22,Glenn,0.7399282514465513
2022-01-22,Humboldt,0.7407633206095018
2022-01-22,Imperial,0.7181618684240864
2022-01-22,Inyo,0.7866284307277349
2022-01-22,Kern,0.7372383704162638
2022-01-22,Kings,0.6782061249017814
2022-01-22,Lake,0.6738268089195271
2022-01-22,Lassen,0.7805170124821508
2022-01-22,Los Angeles,0.9322868737506003
2022-01-22,Madera,0.6802206495844338
2022-01-22,Marin,0.7833595118936456
2022-01-22,Mariposa,0.6650658216044991
2022-01-22,Mendocino,0.5817189712585672
2022-01-22,Merced,0.719654466840118
2022-01-22,Mono,0.6415734584538494
2022-01-22,Monterey,0.7521220574850396
2022-01-22,Napa,0.7439092395133585
2022-01-22,Nevada,0.6877153259782084
2022-01-22,Orange,0.8074433586631463
